origin,target,horizon,pred,actual,variant
2017-05-03,2017-05-09,6,3691.226809739815,4129.0,informed
2017-05-03,2017-05-10,7,3760.847360123335,4162.0,informed
2017-05-10,2017-05-11,1,4031.937884919451,4178.0,informed
2017-05-10,2017-05-12,2,4010.1459836709487,4126.0,informed
2017-05-10,2017-05-13,3,4476.497943661331,4423.0,informed
2017-05-10,2017-05-14,4,4316.881186740797,3796.0,informed
2017-05-10,2017-05-15,5,3808.7028847415727,3700.0,informed
2017-05-10,2017-05-16,6,3908.7792586449123,3699.0,informed
2017-05-10,2017-05-17,7,3991.4773400559693,4030.0,informed
2017-06-07,2017-06-08,1,4062.0154683309693,3823.0,informed
2017-06-07,2017-06-09,2,4217.2493843386355,3999.0,informed
2017-06-07,2017-06-10,3,4448.887525861545,4536.0,informed
2017-06-07,2017-06-11,4,4049.638498603037,4385.0,informed
2017-06-07,2017-06-12,5,3723.4369926853055,3636.0,informed
2017-06-07,2017-06-13,6,3757.0972066147106,3911.0,informed
2017-06-07,2017-06-14,7,3687.577153296076,4119.0,informed
2017-06-14,2017-06-15,1,3908.3789643933583,3852.0,informed
2017-06-14,2017-06-16,2,4051.492521565683,3884.0,informed
2017-06-14,2017-06-17,3,4553.156601891088,4188.0,informed
2017-06-14,2017-06-18,4,4123.691952062685,3728.0,informed
2017-06-14,2017-06-19,5,3686.9480720120246,3493.0,informed
2017-06-14,2017-06-20,6,3744.311391806368,3608.0,informed
2017-06-14,2017-06-21,7,3847.4079921568364,4103.0,informed
2017-06-15,2017-06-16,1,4115.885140081743,3884.0,informed
2017-06-15,2017-06-17,2,4604.1193607654695,4188.0,informed
2017-06-15,2017-06-18,3,4294.089251761078,3728.0,informed
2017-06-15,2017-06-19,4,3649.3842922837903,3493.0,informed
2017-06-15,2017-06-20,5,3670.071517425968,3608.0,informed
2017-06-15,2017-06-21,6,3968.4780422240046,4103.0,informed
2017-06-15,2017-06-22,7,3849.1206140494473,3880.0,informed
2017-07-13,2017-07-14,1,4089.1323957156515,4137.0,informed
2017-07-13,2017-07-15,2,4671.616302887186,4315.0,informed
2017-07-13,2017-07-16,3,4210.940067538802,4304.0,informed
2017-07-13,2017-07-17,4,3717.752811040817,3551.0,informed
2017-07-13,2017-07-18,5,3723.802062094014,3594.0,informed
2017-07-13,2017-07-19,6,3856.29743924342,3834.0,informed
2017-07-13,2017-07-20,7,3912.724422057639,3984.0,informed
2017-09-13,2017-09-14,1,3996.8252312076766,4543.0,informed
2017-09-13,2017-09-15,2,4117.005607180621,4289.0,informed
2017-09-13,2017-09-16,3,4357.278327418426,4835.0,informed
2017-09-13,2017-09-17,4,4030.8268929141263,4501.0,informed
2017-09-13,2017-09-18,5,3711.026105335311,3833.0,informed
2017-09-13,2017-09-19,6,4116.690257208845,3766.0,informed
2017-09-13,2017-09-20,7,4062.5857952280544,4029.0,informed
2017-09-20,2017-09-21,1,3958.920468118373,4241.0,informed
2017-09-20,2017-09-22,2,4031.1734669892844,4113.0,informed
2017-09-20,2017-09-23,3,4174.585784631969,4610.0,informed
2017-09-20,2017-09-24,4,3828.2068077570148,4053.0,informed
2017-09-20,2017-09-25,5,3678.8966509776947,3915.0,informed
2017-09-20,2017-09-26,6,3845.039007399673,3730.0,informed
2017-09-20,2017-09-27,7,3897.1186086203675,3984.0,informed
2017-10-04,2017-10-05,1,4023.3503135517562,4058.0,informed
2017-10-04,2017-10-06,2,4247.535780314216,4567.0,informed
2017-10-04,2017-10-07,3,4000.4821585217082,4170.0,informed
2017-10-04,2017-10-08,4,3701.725294605328,3329.0,informed
2017-10-04,2017-10-09,5,3478.904306181762,3083.0,informed
2017-10-04,2017-10-10,6,3601.917922170184,3156.0,informed
2017-10-04,2017-10-11,7,3642.848015573628,3490.0,informed
2017-10-11,2017-10-12,1,3776.933485707634,3910.0,informed
2017-10-11,2017-10-13,2,3999.8558194755315,4452.0,informed
2017-10-11,2017-10-14,3,4338.689152394613,4671.0,informed
2017-10-11,2017-10-15,4,4001.5079526999903,3835.0,informed
2017-10-11,2017-10-16,5,3635.962248187658,4086.0,informed
2017-10-11,2017-10-17,6,3786.1346602384006,4105.0,informed
2017-10-11,2017-10-18,7,3885.483796389301,3793.0,informed
2017-12-20,2017-12-21,1,4002.271703124198,4043.0,informed
2017-12-20,2017-12-22,2,4197.443663709092,3480.0,informed
2017-12-20,2017-12-23,3,4533.678846278285,4409.0,informed
2017-12-20,2017-12-24,4,4169.685407759069,4625.0,informed
2017-12-20,2017-12-25,5,4007.160779318378,4103.0,informed
2017-12-20,2017-12-26,6,4005.2218101056465,3745.0,informed
2017-12-20,2017-12-27,7,4050.7543896025045,3850.0,informed
2017-12-27,2017-12-28,1,4088.3575222408763,4052.0,informed
2017-12-27,2017-12-29,2,3981.7696954875328,4251.0,informed
2017-12-27,2017-12-30,3,4604.462516353467,4365.0,informed
2017-12-27,2017-12-31,4,4437.922439405615,4582.0,informed
2017-12-27,2018-01-01,5,4307.9151397165,4042.0,informed
2017-12-27,2018-01-02,6,3806.7718413665452,3592.0,informed
2017-12-27,2018-01-03,7,3931.1398512215696,3560.0,informed
2018-01-03,2018-01-04,1,3971.741611650887,3829.0,informed
2018-01-03,2018-01-05,2,4171.841692572815,4354.0,informed
2018-01-03,2018-01-06,3,4489.727369516974,4511.0,informed
2018-01-03,2018-01-07,4,4297.930088954203,3923.0,informed
2018-01-03,2018-01-08,5,3633.6043524447336,3787.0,informed
2018-01-03,2018-01-09,6,3757.824000557457,3517.0,informed
2018-01-03,2018-01-10,7,3846.2294099007495,3840.0,informed
2018-01-17,2018-01-18,1,4024.247335964862,4056.0,informed
2018-01-17,2018-01-19,2,4087.981184558533,4252.0,informed
2018-01-17,2018-01-20,3,4453.993760114546,4415.0,informed
2018-01-17,2018-01-21,4,4018.836205715924,3794.0,informed
2018-01-17,2018-01-22,5,3607.0730741407924,3355.0,informed
2018-01-17,2018-01-23,6,3658.8868000589564,3655.0,informed
2018-01-17,2018-01-24,7,3791.6208588777367,3784.0,informed
2018-01-24,2018-01-25,1,3942.50179234393,3990.0,informed
2018-01-24,2018-01-26,2,3990.5549444463045,3806.0,informed
2018-01-24,2018-01-27,3,4244.26249981332,4146.0,informed
2018-01-24,2018-01-28,4,3908.439083567486,4080.0,informed
2018-01-24,2018-01-29,5,3689.0742790954137,3658.0,informed
2018-01-24,2018-01-30,6,3747.3839538873817,3684.0,informed
2018-01-24,2018-01-31,7,3796.8667153485217,3546.0,informed
2018-01-31,2018-02-01,1,3990.2069691191678,3785.0,informed
2018-01-31,2018-02-02,2,3931.448048167707,4371.0,informed
2018-01-31,2018-02-03,3,4361.26051015573,5036.0,informed
2018-01-31,2018-02-04,4,4021.35314364498,4599.0,informed
2018-01-31,2018-02-05,5,3548.861538887309,4530.0,informed
2018-01-31,2018-02-06,6,3607.920878494098,4160.0,informed
2018-01-31,2018-02-07,7,3916.1239051933517,3991.0,informed
2018-02-07,2018-02-08,1,4117.901192093268,4160.0,informed
2018-02-07,2018-02-09,2,3945.917133806527,3902.0,informed
2018-02-07,2018-02-10,3,4245.840292398591,3900.0,informed
2018-02-07,2018-02-11,4,3657.7200061733283,3518.0,informed
2018-02-07,2018-02-12,5,3204.8004028315477,2920.0,informed
2018-02-07,2018-02-13,6,2786.7553881602003,2692.0,informed
2018-02-07,2018-02-14,7,2233.8647547808905,1939.0,informed
2018-02-14,2018-02-15,1,2018.3670378846382,1597.0,informed
2018-02-14,2018-02-16,2,2883.8556282990658,2422.0,informed
2018-02-14,2018-02-17,3,4082.0764199962587,3057.0,informed
2018-02-14,2018-02-18,4,4629.580251698061,4059.0,informed
2018-02-14,2018-02-19,5,4522.144664736612,4275.0,informed
2018-02-14,2018-02-20,6,4657.782387763635,4299.0,informed
2018-02-14,2018-02-21,7,4273.6724450871425,4295.0,informed
2018-03-28,2018-03-29,1,3909.290858250708,4108.0,informed
2018-03-28,2018-03-30,2,4046.1556600034214,4368.0,informed
2018-03-28,2018-03-31,3,4414.381588144652,4394.0,informed
2018-03-28,2018-04-01,4,4132.02133418762,4016.0,informed
2018-03-28,2018-04-02,5,3650.012752624016,3500.0,informed
2018-03-28,2018-04-03,6,3754.1618720769347,3138.0,informed
2018-03-28,2018-04-04,7,3665.6112623683853,3009.0,informed
2018-04-04,2018-04-05,1,3376.8669680468283,3496.0,informed
2018-04-04,2018-04-06,2,4158.866509486125,4049.0,informed
2018-04-04,2018-04-07,3,4121.6285104561075,3947.0,informed
2018-04-04,2018-04-08,4,3776.04654812457,3395.0,informed
2018-04-04,2018-04-09,5,3665.6393060596984,3344.0,informed
2018-04-04,2018-04-10,6,3704.2665552642993,4079.0,informed
2018-04-04,2018-04-11,7,3859.1441963527404,4019.0,informed
2018-04-11,2018-04-12,1,3886.1539140109917,3776.0,informed
2018-04-11,2018-04-13,2,4230.794364130229,4308.0,informed
2018-04-11,2018-04-14,3,4431.501516815591,4599.0,informed
2018-04-11,2018-04-15,4,4262.67561025919,3895.0,informed
2018-04-11,2018-04-16,5,3786.7844539769526,3728.0,informed
2018-04-11,2018-04-17,6,3872.489920645948,3766.0,informed
2018-04-11,2018-04-18,7,3841.503264251427,3552.0,informed
2018-04-18,2018-04-19,1,3931.895814928191,4087.0,informed
2018-04-18,2018-04-20,2,4225.471122795398,4220.0,informed
2018-04-18,2018-04-21,3,4630.476625328186,4883.0,informed
2018-04-18,2018-04-22,4,4084.8097401780483,4384.0,informed
2018-04-18,2018-04-23,5,3689.8085325591182,3522.0,informed
2018-04-18,2018-04-24,6,3809.7733546964264,3993.0,informed
2018-04-18,2018-04-25,7,3827.7677705977276,4034.0,informed
2018-04-25,2018-04-26,1,4038.5539880776,3987.0,informed
2018-04-25,2018-04-27,2,4225.917035026571,3686.0,informed
2018-04-25,2018-04-28,3,4454.739664674914,4188.0,informed
2018-04-25,2018-04-29,4,4498.832563573286,4613.0,informed
2018-04-25,2018-04-30,5,4447.821331745757,4630.0,informed
2018-04-25,2018-05-01,6,4281.002756232578,4103.0,informed
2018-04-25,2018-05-02,7,3923.272924780605,3344.0,informed
2018-05-02,2018-05-03,1,3885.5221545512773,3210.0,informed
2018-05-02,2018-05-04,2,4172.55067539193,4015.0,informed
2018-05-02,2018-05-05,3,4473.678987223974,3807.0,informed
2018-05-02,2018-05-06,4,4060.6512287777828,3629.0,informed
2018-05-02,2018-05-07,5,3693.5528118497227,3508.0,informed
2018-05-02,2018-05-08,6,3792.718405268606,3609.0,informed
2018-05-02,2018-05-09,7,3620.17959066005,3839.0,informed
2018-05-23,2018-05-24,1,4136.456296378599,3471.0,informed
2018-05-23,2018-05-25,2,4200.0387603876725,3946.0,informed
2018-05-23,2018-05-26,3,4626.78675419073,4372.0,informed
2018-05-23,2018-05-27,4,4180.135733083619,3869.0,informed
2018-05-23,2018-05-28,5,3763.311372857742,3703.0,informed
2018-05-23,2018-05-29,6,3710.7603838893633,3586.0,informed
2018-05-23,2018-05-30,7,3635.920582236636,3508.0,informed
2018-05-30,2018-05-31,1,3787.654255127821,3624.0,informed
2018-05-30,2018-06-01,2,4006.7148251941267,3747.0,informed
2018-05-30,2018-06-02,3,4515.2615841792685,4204.0,informed
2018-05-30,2018-06-03,4,4145.352456731482,3816.0,informed
2018-05-30,2018-06-04,5,3729.7869976401303,3581.0,informed
2018-05-30,2018-06-05,6,3808.930359005298,3458.0,informed
2018-05-30,2018-06-06,7,3794.2996788394144,3677.0,informed
2018-06-15,2018-06-16,1,4263.093128961622,3980.0,informed
2018-06-15,2018-06-17,2,3860.968494201,4237.0,informed
2018-06-15,2018-06-18,3,3850.8807068945544,3726.0,informed
2018-06-15,2018-06-19,4,3118.422474398695,3182.0,informed
2018-06-15,2018-06-20,5,3608.246260315086,3520.0,informed
2018-06-15,2018-06-21,6,3789.1751300692813,3701.0,informed
2018-06-15,2018-06-22,7,4054.5070607983,4145.0,informed
2018-07-13,2018-07-14,1,4740.753610113969,5016.0,informed
2018-07-13,2018-07-15,2,4272.29678545344,4483.0,informed
2018-07-13,2018-07-16,3,3905.6883082718055,4291.0,informed
2018-07-13,2018-07-17,4,3745.46023810795,4265.0,informed
2018-07-13,2018-07-18,5,3983.4217522770336,4700.0,informed
2018-07-13,2018-07-19,6,4038.1476723801475,4913.0,informed
2018-07-13,2018-07-20,7,4296.155993073367,4752.0,informed
2018-10-03,2018-10-04,1,4913.995877078191,5144.0,informed
2018-10-03,2018-10-05,2,4705.607175572784,5467.0,informed
2018-10-03,2018-10-06,3,4934.968075425186,4587.0,informed
2018-10-03,2018-10-07,4,4319.297157084998,3928.0,informed
2018-10-03,2018-10-08,5,4104.264299982878,3920.0,informed
2018-10-03,2018-10-09,6,4137.152695559826,4023.0,informed
2018-10-03,2018-10-10,7,3981.3597789290134,4749.0,informed
2018-10-10,2018-10-11,1,4578.852548329531,4869.0,informed
2018-10-10,2018-10-12,2,4678.92240598504,4584.0,informed
2018-10-10,2018-10-13,3,4656.50780361782,5052.0,informed
2018-10-10,2018-10-14,4,4135.231825511534,4494.0,informed
2018-10-10,2018-10-15,5,4105.809019881947,4395.0,informed
2018-10-10,2018-10-16,6,4401.881992655119,4682.0,informed
2018-10-10,2018-10-17,7,4782.669188553474,4804.0,informed
2018-12-19,2018-12-20,1,4622.469967747326,4722.0,informed
2018-12-19,2018-12-21,2,4669.598349363746,4619.0,informed
2018-12-19,2018-12-22,3,5021.4395497870055,4900.0,informed
2018-12-19,2018-12-23,4,4864.04791869462,4918.0,informed
2018-12-19,2018-12-24,5,4321.982652034426,4640.0,informed
2018-12-19,2018-12-25,6,4496.999092938986,4522.0,informed
2018-12-19,2018-12-26,7,4472.121345801115,4620.0,informed
2018-12-26,2018-12-27,1,4644.454038119294,4889.0,informed
2018-12-26,2018-12-28,2,4598.684336286382,4715.0,informed
2018-12-26,2018-12-29,3,4625.240414190484,4973.0,informed
2018-12-26,2018-12-30,4,4753.054471625321,5071.0,informed
2018-12-26,2018-12-31,5,4595.532401014029,5297.0,informed
2018-12-26,2019-01-01,6,4338.581505268318,4796.0,informed
2018-12-26,2019-01-02,7,4288.573186759978,4470.0,informed
2019-01-02,2019-01-03,1,4563.142510589775,4671.0,informed
2019-01-02,2019-01-04,2,4649.707331274693,5001.0,informed
2019-01-02,2019-01-05,3,5002.586836972139,5189.0,informed
2019-01-02,2019-01-06,4,4403.899834933093,4589.0,informed
2019-01-02,2019-01-07,5,4150.531512278055,4333.0,informed
2019-01-02,2019-01-08,6,4100.095883950024,4399.0,informed
2019-01-02,2019-01-09,7,4392.6123775121605,4531.0,informed
2019-01-16,2019-01-17,1,4801.34901267698,5089.0,informed
2019-01-16,2019-01-18,2,4882.279892529217,4763.0,informed
2019-01-16,2019-01-19,3,5237.2717468841975,5300.0,informed
2019-01-16,2019-01-20,4,4731.889819278603,4596.0,informed
2019-01-16,2019-01-21,5,4247.24806073016,4503.0,informed
2019-01-16,2019-01-22,6,4284.140698917086,4269.0,informed
2019-01-16,2019-01-23,7,4564.043267867819,4421.0,informed
2019-01-23,2019-01-24,1,4418.4723571418035,4820.0,informed
2019-01-23,2019-01-25,2,4649.772826407851,4915.0,informed
2019-01-23,2019-01-26,3,4662.877499020426,5510.0,informed
2019-01-23,2019-01-27,4,4561.07891347199,4988.0,informed
2019-01-23,2019-01-28,5,4546.215705747167,4444.0,informed
2019-01-23,2019-01-29,6,4160.261638468554,4558.0,informed
2019-01-23,2019-01-30,7,4095.5560573172324,4647.0,informed
2019-01-30,2019-01-31,1,4243.5045677514,4539.0,informed
2019-01-30,2019-02-01,2,4028.05607269787,4337.0,informed
2019-01-30,2019-02-02,3,3984.9350214806095,3683.0,informed
2019-01-30,2019-02-03,4,2938.346003331424,2880.0,informed
2019-01-30,2019-02-04,5,2233.9191050330664,2457.0,informed
2019-01-30,2019-02-05,6,2915.504888718872,3632.0,informed
2019-01-30,2019-02-06,7,3421.4469111551875,4483.0,informed
2019-02-06,2019-02-07,1,4736.096373806342,4998.0,informed
2019-02-06,2019-02-08,2,5387.779729951439,5993.0,informed
2019-02-06,2019-02-09,3,5806.047300292377,6110.0,informed
2019-02-06,2019-02-10,4,5366.459571219856,5493.0,informed
2019-02-06,2019-02-11,5,4453.14472000554,5701.0,informed
2019-02-06,2019-02-12,6,4267.741110073573,5668.0,informed
2019-02-06,2019-02-13,7,4248.037968940954,5537.0,informed
2019-02-13,2019-02-14,1,4214.4892844021015,5222.0,informed
2019-02-13,2019-02-15,2,4836.105115624897,5358.0,informed
2019-02-13,2019-02-16,3,5230.312716227407,5867.0,informed
2019-02-13,2019-02-17,4,4826.334040231321,5726.0,informed
