origin,target,horizon,pred,actual,variant
2019-12-18,2019-12-21,3,6567.450338834486,6595.0,off
2019-12-18,2019-12-22,4,6028.031637222536,5851.0,off
2019-12-18,2019-12-23,5,5709.802474049663,6304.0,off
2019-12-18,2019-12-24,6,5605.5096637697325,6565.0,off
2019-12-18,2019-12-25,7,5863.22522262966,7021.0,off
2019-12-25,2019-12-26,1,6356.400083656002,7157.0,off
2019-12-25,2019-12-27,2,6540.487227543323,7511.0,off
2019-12-25,2019-12-28,3,6533.654138158153,8152.0,off
2019-12-25,2019-12-29,4,6439.63669866179,6848.0,off
2019-12-25,2019-12-30,5,6094.377315336551,6125.0,off
2019-12-25,2019-12-31,6,6087.167656299233,6552.0,off
2019-12-25,2020-01-01,7,5935.437465957839,6810.0,off
2020-01-01,2020-01-02,1,6448.1740100047,6162.0,off
2020-01-01,2020-01-03,2,6767.750791162673,7125.0,off
2020-01-01,2020-01-04,3,7506.0043815814615,7637.0,off
2020-01-01,2020-01-05,4,6881.238409452392,7178.0,off
2020-01-01,2020-01-06,5,6175.434202076398,6930.0,off
2020-01-01,2020-01-07,6,6156.765651593883,7129.0,off
2020-01-01,2020-01-08,7,6199.533698306467,6942.0,off
2024-01-03,2024-01-04,1,5565.738157985087,5586.0,off
2024-01-03,2024-01-05,2,6062.950607058449,5851.0,off
2024-01-03,2024-01-06,3,6662.2570275364515,6542.0,off
2024-01-03,2024-01-07,4,5864.713297778529,6273.0,off
2024-01-03,2024-01-08,5,5480.197732370984,5906.0,off
2024-01-03,2024-01-09,6,5750.6667229374625,5969.0,off
2024-01-03,2024-01-10,7,5550.9433434901375,5838.0,off
2024-01-10,2024-01-11,1,6031.680339100456,5884.0,off
2024-01-10,2024-01-12,2,6296.951071533978,6042.0,off
2024-01-10,2024-01-13,3,6749.804503428093,6746.0,off
2024-01-10,2024-01-14,4,6344.447250665603,5703.0,off
2024-01-10,2024-01-15,5,6022.185984354233,5604.0,off
2024-01-10,2024-01-16,6,5697.47000177882,5976.0,off
2024-01-10,2024-01-17,7,5718.920301065006,5756.0,off
2024-01-17,2024-01-18,1,5932.581398843768,5748.0,off
2024-01-17,2024-01-19,2,6024.033043484537,5839.0,off
2024-01-17,2024-01-20,3,6702.409166639626,6679.0,off
2024-01-17,2024-01-21,4,6278.318893359887,6394.0,off
2024-01-17,2024-01-22,5,5660.786998077377,5438.0,off
2024-01-17,2024-01-23,6,5832.977981987063,5509.0,off
2024-01-17,2024-01-24,7,6145.975846905201,5688.0,off
2024-01-24,2024-01-25,1,5669.584243041566,5731.0,off
2024-01-24,2024-01-26,2,5746.745809376288,6154.0,off
2024-01-24,2024-01-27,3,6581.0112134367055,6273.0,off
2024-01-24,2024-01-28,4,6119.71131441494,5441.0,off
2024-01-24,2024-01-29,5,5761.888769501777,5125.0,off
2024-01-24,2024-01-30,6,5513.7848920151455,4696.0,off
2024-01-24,2024-01-31,7,5560.5524929314615,4742.0,off
2024-01-31,2024-02-01,1,5213.845510408725,4570.0,off
2024-01-31,2024-02-02,2,5633.237307319762,5180.0,off
2024-01-31,2024-02-03,3,8078.629984846535,5360.0,off
2024-01-31,2024-02-04,4,7740.227329305016,5111.0,off
2024-01-31,2024-02-05,5,5511.754823238476,4619.0,off
2024-01-31,2024-02-06,6,5927.203088323828,4089.0,off
2024-01-31,2024-02-07,7,5643.4407029059585,3454.0,off
2024-02-07,2024-02-08,1,4794.27848764563,3173.0,off
2024-02-07,2024-02-09,2,4621.063335475426,2684.0,off
2024-02-07,2024-02-10,3,7985.0723533790415,4041.0,off
2024-02-07,2024-02-11,4,11793.826220195062,5238.0,off
2024-02-07,2024-02-12,5,11585.462628226334,6601.0,off
2024-02-07,2024-02-13,6,13588.014435562045,7221.0,off
2024-02-07,2024-02-14,7,12310.437325862875,6961.0,off
2024-04-03,2024-04-04,1,5443.683940611475,5747.0,off
2024-04-03,2024-04-05,2,5610.878983883158,6303.0,off
2024-04-03,2024-04-06,3,5750.784811745649,6307.0,off
2024-04-03,2024-04-07,4,5415.789535614977,5643.0,off
2024-04-03,2024-04-08,5,5397.10117039625,5920.0,off
2024-04-03,2024-04-09,6,5456.795893241691,6257.0,off
2024-04-03,2024-04-10,7,5474.476978672519,7203.0,off
2024-04-10,2024-04-11,1,6677.833947721364,7035.0,off
2024-04-10,2024-04-12,2,6490.135826550694,7295.0,off
2024-04-10,2024-04-13,3,6766.803905287288,7462.0,off
2024-04-10,2024-04-14,4,6155.154015781133,6540.0,off
2024-04-10,2024-04-15,5,5972.600392265219,5890.0,off
2024-04-10,2024-04-16,6,6234.351971779213,6114.0,off
2024-04-10,2024-04-17,7,6161.912705441892,6646.0,off
2024-05-01,2024-05-02,1,6828.999887904475,8428.0,off
2024-05-01,2024-05-03,2,6553.493254371805,7833.0,off
2024-05-01,2024-05-04,3,6776.12346649423,7627.0,off
2024-05-01,2024-05-05,4,6550.595784813085,6202.0,off
2024-05-01,2024-05-06,5,5544.7665091210265,5110.0,off
2024-05-01,2024-05-07,6,5620.2198535784355,5491.0,off
2024-05-01,2024-05-08,7,5994.458557156233,5993.0,off
2024-05-08,2024-05-09,1,6477.971387678475,6735.0,off
2024-05-08,2024-05-10,2,6267.929234935741,7422.0,off
2024-05-08,2024-05-11,3,6237.947648611266,7363.0,off
2024-05-08,2024-05-12,4,5862.764497589168,6534.0,off
2024-05-08,2024-05-13,5,5684.250362970722,6394.0,off
2024-05-08,2024-05-14,6,5787.609422572418,6275.0,off
2024-05-08,2024-05-15,7,6298.610673985872,6549.0,off
2024-06-15,2024-06-16,1,6480.080575719417,6784.0,off
2024-06-15,2024-06-17,2,5941.9362789276665,6010.0,off
2024-06-15,2024-06-18,3,6090.991871051648,6202.0,off
2024-06-15,2024-06-19,4,6138.199385755758,6030.0,off
2024-06-15,2024-06-20,5,6018.360116123813,6344.0,off
2024-06-15,2024-06-21,6,6337.60180746009,6837.0,off
2024-06-15,2024-06-22,7,7041.355048542019,6612.0,off
2024-06-19,2024-06-20,1,6297.325928788682,6344.0,off
2024-06-19,2024-06-21,2,6487.743102460593,6837.0,off
2024-06-19,2024-06-22,3,7070.633691980538,6612.0,off
2024-06-19,2024-06-23,4,6826.646539597068,6357.0,off
2024-06-19,2024-06-24,5,6014.4658882172735,5413.0,off
2024-06-19,2024-06-25,6,6125.403452799327,6178.0,off
2024-06-19,2024-06-26,7,6493.1793346857985,6393.0,off
2024-06-26,2024-06-27,1,6407.275834226392,6439.0,off
2024-06-26,2024-06-28,2,6597.516655908912,7072.0,off
2024-06-26,2024-06-29,3,7062.194723338357,7355.0,off
2024-06-26,2024-06-30,4,6318.3581349872975,6513.0,off
2024-06-26,2024-07-01,5,5696.251261788123,5942.0,off
2024-06-26,2024-07-02,6,5864.377215685569,5751.0,off
2024-06-26,2024-07-03,7,5948.169298551479,5965.0,off
2024-07-13,2024-07-14,1,6575.687120653818,7042.0,off
2024-07-13,2024-07-15,2,5574.7668053534535,6140.0,off
2024-07-13,2024-07-16,3,5576.088343695819,6563.0,off
2024-07-13,2024-07-17,4,5477.261827054903,7092.0,off
2024-07-13,2024-07-18,5,6631.596871712186,7407.0,off
2024-07-13,2024-07-19,6,6713.220015231857,7807.0,off
2024-07-13,2024-07-20,7,7177.599083409612,8336.0,off
2024-09-25,2024-09-26,1,6465.94722252181,7085.0,off
2024-09-25,2024-09-27,2,6075.254606498297,7024.0,off
2024-09-25,2024-09-28,3,6712.766221210647,6599.0,off
2024-09-25,2024-09-29,4,6270.5393597917355,6440.0,off
2024-09-25,2024-09-30,5,5931.71329841402,6347.0,off
2024-09-25,2024-10-01,6,5915.544817541605,7437.0,off
2024-09-25,2024-10-02,7,6299.105556050198,8012.0,off
2024-10-02,2024-10-03,1,7867.085682046587,7787.0,off
2024-10-02,2024-10-04,2,7477.755501926298,7679.0,off
2024-10-02,2024-10-05,3,7204.580487504997,7612.0,off
2024-10-02,2024-10-06,4,6579.367324565097,7318.0,off
2024-10-02,2024-10-07,5,6359.202480862436,5565.0,off
2024-10-02,2024-10-08,6,6159.964708044858,5113.0,off
2024-10-02,2024-10-09,7,6396.841968071148,5458.0,off
2024-10-09,2024-10-10,1,6376.903140261801,5671.0,off
2024-10-09,2024-10-11,2,7181.441370880976,6528.0,off
2024-10-09,2024-10-12,3,7275.398853344588,7325.0,off
2024-10-09,2024-10-13,4,7152.7274474778715,6537.0,off
2024-10-09,2024-10-14,5,6071.9105994023685,6507.0,off
2024-10-09,2024-10-15,6,6315.306714513019,6750.0,off
2024-10-09,2024-10-16,7,6607.9580649415675,6822.0,off
2024-12-18,2024-12-19,1,6986.0128203198365,6387.0,off
2024-12-18,2024-12-20,2,7154.772509829275,6716.0,off
2024-12-18,2024-12-21,3,7419.108661991071,6960.0,off
2024-12-18,2024-12-22,4,6888.074003908643,6395.0,off
2024-12-18,2024-12-23,5,6402.827100841312,6302.0,off
2024-12-18,2024-12-24,6,6563.152345634669,6996.0,off
2024-12-18,2024-12-25,7,6612.868676954005,7222.0,off
2024-12-25,2024-12-26,1,7142.235654284567,6837.0,off
2024-12-25,2024-12-27,2,7179.702726904184,7647.0,off
2024-12-25,2024-12-28,3,6960.955572361661,8028.0,off
2024-12-25,2024-12-29,4,6695.192906275499,7179.0,off
2024-12-25,2024-12-30,5,6419.707282694051,6325.0,off
2024-12-25,2024-12-31,6,6663.338523795207,7011.0,off
2024-12-25,2025-01-01,7,6628.494892359329,7464.0,off
2025-01-01,2025-01-02,1,7309.735781264229,6686.0,off
2025-01-01,2025-01-03,2,7466.122951902409,6999.0,off
2025-01-01,2025-01-04,3,7784.609052172205,8150.0,off
2025-01-01,2025-01-05,4,7347.369720386328,7555.0,off
2025-01-01,2025-01-06,5,6162.908275165808,7501.0,off
2025-01-01,2025-01-07,6,6487.987749273882,7766.0,off
2025-01-01,2025-01-08,7,7059.1772598143025,7363.0,off
2025-01-08,2025-01-09,1,6724.111557586071,7244.0,off
2025-01-08,2025-01-10,2,7266.072751609059,7362.0,off
2025-01-08,2025-01-11,3,7853.46558085556,8310.0,off
2025-01-08,2025-01-12,4,7087.183226903637,7507.0,off
2025-01-08,2025-01-13,5,7105.885324572217,6842.0,off
2025-01-08,2025-01-14,6,7058.912225878344,7028.0,off
2025-01-08,2025-01-15,7,7472.197127591678,7065.0,off
2025-01-15,2025-01-16,1,6974.177720066928,6883.0,off
2025-01-15,2025-01-17,2,7249.821029976288,7450.0,off
2025-01-15,2025-01-18,3,7910.624172112847,7652.0,off
2025-01-15,2025-01-19,4,7302.066457611889,6955.0,off
2025-01-15,2025-01-20,5,6949.63289629958,6102.0,off
2025-01-15,2025-01-21,6,6929.184565675828,6130.0,off
2025-01-15,2025-01-22,7,5869.194468308473,5976.0,off
2025-01-22,2025-01-23,1,5634.2010776234665,6206.0,off
2025-01-22,2025-01-24,2,5795.757786448107,5946.0,off
2025-01-22,2025-01-25,3,5752.525971249143,5480.0,off
2025-01-22,2025-01-26,4,4645.917101143383,4576.0,off
2025-01-22,2025-01-27,5,4014.9078915522455,3619.0,off
2025-01-22,2025-01-28,6,3549.272229834037,3331.0,off
2025-01-22,2025-01-29,7,4751.327568629245,5335.0,off
2025-01-29,2025-01-30,1,5710.5052135813485,6264.0,off
2025-01-29,2025-01-31,2,7600.594094949977,7252.0,off
2025-01-29,2025-02-01,3,8954.737595248367,7756.0,off
2025-01-29,2025-02-02,4,7920.781262080076,7727.0,off
2025-01-29,2025-02-03,5,7031.640251159663,7545.0,off
2025-01-29,2025-02-04,6,6790.305605942382,7642.0,off
2025-01-29,2025-02-05,7,5830.891878804439,7150.0,off
2025-02-05,2025-02-06,1,5720.510659797311,6869.0,off
2025-02-05,2025-02-07,2,6190.092048731459,7305.0,off
2025-02-05,2025-02-08,3,7459.71642062108,7294.0,off
2025-02-05,2025-02-09,4,6933.165125252626,6525.0,off
2025-02-05,2025-02-10,5,6539.043333001945,6163.0,off
2025-02-05,2025-02-11,6,6607.9192164218375,6140.0,off
2025-02-05,2025-02-12,7,6611.7548606679065,5747.0,off
2025-02-12,2025-02-13,1,6150.561627902636,5995.0,off
2025-02-12,2025-02-14,2,6684.98179379196,6622.0,off
2025-02-12,2025-02-15,3,7124.767343239025,7363.0,off
2025-02-12,2025-02-16,4,6651.79440420084,7109.0,off
2025-02-12,2025-02-17,5,6303.891374811436,6926.0,off
2025-02-12,2025-02-18,6,6428.673802953748,6924.0,off
2025-02-12,2025-02-19,7,6813.644620349687,7607.0,off
2025-02-19,2025-02-20,1,6900.307090615011,7133.0,off
2025-02-19,2025-02-21,2,7272.0763001672385,7662.0,off
2025-02-19,2025-02-22,3,7671.117705152104,8234.0,off
2025-02-19,2025-02-23,4,7381.910701826224,7736.0,off
2025-02-19,2025-02-24,5,6628.434919747906,6807.0,off
2025-02-19,2025-02-25,6,6679.156656001173,6847.0,off
2025-02-19,2025-02-26,7,6859.757879750555,7477.0,off
2025-02-26,2025-02-27,1,7025.67006108201,7481.0,off
2025-02-26,2025-02-28,2,7259.091207113214,7283.0,off
2025-02-26,2025-03-01,3,7921.992465493997,7870.0,off
2025-02-26,2025-03-02,4,7525.702820289441,7022.0,off
2025-02-26,2025-03-03,5,6853.919331598241,7295.0,off
2025-02-26,2025-03-04,6,6850.980512531972,7199.0,off
2025-02-26,2025-03-05,7,7196.410387231394,7107.0,off
2025-03-26,2025-03-27,1,7176.725401707436,6936.0,off
2025-03-26,2025-03-28,2,7218.666818390396,7674.0,off
2025-03-26,2025-03-29,3,7544.119875486204,7756.0,off
2025-03-26,2025-03-30,4,7278.194294837234,6660.0,off
2025-03-26,2025-03-31,5,6909.326555506802,5971.0,off
2025-03-26,2025-04-01,6,6920.869192015109,6047.0,off
2025-03-26,2025-04-02,7,6677.3022431128475,6218.0,off
2025-04-02,2025-04-03,1,6317.405026373157,6169.0,off
2025-04-02,2025-04-04,2,6863.978214223717,6909.0,off
2025-04-02,2025-04-05,3,7612.631425172728,7175.0,off
2025-04-02,2025-04-06,4,6793.864964683795,5644.0,off
2025-04-02,2025-04-07,5,6538.653934547184,5625.0,off
2025-04-02,2025-04-08,6,6721.830994963803,6425.0,off
2025-04-02,2025-04-09,7,7209.363119778805,6391.0,off
2025-04-09,2025-04-10,1,6769.973676140171,6538.0,off
2025-04-09,2025-04-11,2,7026.869601835225,7218.0,off
2025-04-09,2025-04-12,3,7288.1243350459135,7765.0,off
2025-04-09,2025-04-13,4,6682.8973168918155,7177.0,off
2025-04-09,2025-04-14,5,6627.467406572946,6528.0,off
2025-04-09,2025-04-15,6,6848.827150193267,6804.0,off
2025-04-09,2025-04-16,7,6861.097366811687,7242.0,off
2025-04-30,2025-05-01,1,6525.888702458178,8349.0,off
2025-04-30,2025-05-02,2,7535.417456890617,8293.0,off
2025-04-30,2025-05-03,3,7731.414649454331,8042.0,off
2025-04-30,2025-05-04,4,7399.053148380824,7302.0,off
2025-04-30,2025-05-05,5,6747.248840365252,6521.0,off
2025-04-30,2025-05-06,6,6580.082692345014,5434.0,off
2025-04-30,2025-05-07,7,6756.568842506873,5558.0,off
2025-05-07,2025-05-08,1,6435.715453438881,5714.0,off
2025-05-07,2025-05-09,2,7026.485154642351,6367.0,off
2025-05-07,2025-05-10,3,7271.783209361589,7017.0,off
2025-05-07,2025-05-11,4,6941.365852879535,6694.0,off
2025-05-07,2025-05-12,5,6185.473642430177,6179.0,off
2025-05-07,2025-05-13,6,6332.441298450734,6607.0,off
2025-05-07,2025-05-14,7,6448.647623385778,6881.0,off
2025-06-04,2025-06-05,1,6096.436166409458,6454.0,off
2025-06-04,2025-06-06,2,6580.96746357273,6630.0,off
2025-06-04,2025-06-07,3,7611.414592259802,7547.0,off
2025-06-04,2025-06-08,4,7144.367140451087,7052.0,off
2025-06-04,2025-06-09,5,5967.860345981907,6508.0,off
2025-06-04,2025-06-10,6,5790.149053999313,6443.0,off
2025-06-04,2025-06-11,7,6207.678246073085,6588.0,off
2025-06-11,2025-06-12,1,6537.3000001725,6807.0,off
2025-06-11,2025-06-13,2,7010.466767800283,7028.0,off
2025-06-11,2025-06-14,3,7833.97143523963,7499.0,off
2025-06-11,2025-06-15,4,7386.409289308209,6851.0,off
2025-06-11,2025-06-16,5,6393.168096434532,6444.0,off
2025-06-11,2025-06-17,6,6394.691003781163,6698.0,off
2025-06-11,2025-06-18,7,6442.854469566701,6946.0,off
2025-06-15,2025-06-16,1,6271.846525930153,6444.0,off
2025-06-15,2025-06-17,2,6172.640107763181,6698.0,off
2025-06-15,2025-06-18,3,6347.81002413401,6946.0,off
2025-06-15,2025-06-19,4,6392.824580616129,6497.0,off
2025-06-15,2025-06-20,5,6740.799818600284,6630.0,off
2025-06-15,2025-06-21,6,7495.645621123799,7400.0,off
2025-06-15,2025-06-22,7,6771.000008555869,7287.0,off
2025-07-13,2025-07-14,1,6620.416246529507,7003.0,off
2025-07-13,2025-07-15,2,6653.6058640887395,6638.0,off
2025-07-13,2025-07-16,3,6822.442071626387,6986.0,off
2025-07-13,2025-07-17,4,6836.964917953609,7021.0,off
2025-07-13,2025-07-18,5,7111.168506215539,7688.0,off
2025-07-13,2025-07-19,6,7813.908880109404,7706.0,off
2025-07-13,2025-07-20,7,7320.1143847872145,5777.0,off
2025-09-17,2025-09-18,1,6872.442422387024,7349.0,off
2025-09-17,2025-09-19,2,7049.2728250116625,7520.0,off
2025-09-17,2025-09-20,3,7428.7438050761275,8087.0,off
2025-09-17,2025-09-21,4,6849.166389091634,7094.0,off
2025-09-17,2025-09-22,5,6581.681877073371,6292.0,off
2025-09-17,2025-09-23,6,6814.857596865622,1295.0,off
2025-09-17,2025-09-24,7,7008.479261909623,879.0,off
2025-09-24,2025-09-25,1,3037.687042734447,6184.0,off
2025-09-24,2025-09-26,2,2580.6878455228602,6833.0,off
2025-09-24,2025-09-27,3,2736.7308044787555,7721.0,off
2025-09-24,2025-09-28,4,2663.469015111632,6911.0,off
2025-09-24,2025-09-29,5,2907.388990131286,6653.0,off
2025-09-24,2025-09-30,6,2603.8715086263846,7176.0,off
2025-09-24,2025-10-01,7,7423.615340154477,8165.0,off
2025-10-01,2025-10-02,1,8230.406352787342,8537.0,off
2025-10-01,2025-10-03,2,8108.547348037392,8428.0,off
2025-10-01,2025-10-04,3,8094.7695427297695,7964.0,off
2025-10-01,2025-10-05,4,7421.548603343467,7425.0,off
2025-10-01,2025-10-06,5,5799.3096244084045,6625.0,off
2025-10-01,2025-10-07,6,6054.989247708211,6786.0,off
2025-10-01,2025-10-08,7,6281.634264748441,6012.0,off
2025-10-08,2025-10-09,1,6729.806699370363,6156.0,off
2025-10-08,2025-10-10,2,7112.009883690235,6655.0,off
2025-10-08,2025-10-11,3,7108.546356389206,7427.0,off
2025-10-08,2025-10-12,4,6845.609732579008,7363.0,off
2025-10-08,2025-10-13,5,6305.319036756589,7299.0,off
2025-10-08,2025-10-14,6,6630.707116886797,7279.0,off
2025-10-08,2025-10-15,7,6457.850578995486,7258.0,off
2025-12-17,2025-12-18,1,7153.260265326735,7367.0,off
2025-12-17,2025-12-19,2,7277.822561254837,7404.0,off
2025-12-17,2025-12-20,3,7635.938233442799,7812.0,off
2025-12-17,2025-12-21,4,7111.176998638915,7315.0,off
2025-12-17,2025-12-22,5,6525.690528848321,7093.0,off
2025-12-17,2025-12-23,6,6738.263545177481,7555.0,off
2025-12-17,2025-12-24,7,6993.21005938394,7797.0,off
2025-12-24,2025-12-25,1,7522.723700909465,7698.0,off
2025-12-24,2025-12-26,2,7751.6619109568055,7525.0,off
2025-12-24,2025-12-27,3,7953.4654676143555,7422.0,off
2025-12-24,2025-12-28,4,7278.622299403514,6980.0,off
2025-12-24,2025-12-29,5,7000.5829062885605,6611.0,off
2025-12-24,2025-12-30,6,7047.148447209824,6646.0,off
2025-12-24,2025-12-31,7,7085.854458410061,7274.0,off
2025-12-31,2026-01-01,1,7383.5214522806955,8575.0,off
2025-12-31,2026-01-02,2,7268.285281289037,8139.0,off
2025-12-31,2026-01-03,3,7350.347539886449,7427.0,off
2025-12-31,2026-01-04,4,6978.015845841058,7185.0,off
2025-12-31,2026-01-05,5,6770.982069525961,6956.0,off
2025-12-31,2026-01-06,6,6818.580303978093,7450.0,off
2025-12-31,2026-01-07,7,7064.584161221317,7838.0,off
2026-01-07,2026-01-08,1,7437.039099548243,7573.0,off
2026-01-07,2026-01-09,2,7575.889056492217,7618.0,off
2026-01-07,2026-01-10,3,7875.012457664808,8129.0,off
2026-01-07,2026-01-11,4,7219.948401344976,7581.0,off
2026-01-07,2026-01-12,5,6846.673034170349,7155.0,off
2026-01-07,2026-01-13,6,7217.541586795521,7364.0,off
2026-01-07,2026-01-14,7,7407.92126517434,7456.0,off
2026-01-21,2026-01-22,1,7456.814011294857,7494.0,off
2026-01-21,2026-01-23,2,7399.4146090521335,7809.0,off
2026-01-21,2026-01-24,3,7580.249613852558,7915.0,off
2026-01-21,2026-01-25,4,7073.438629581493,7586.0,off
2026-01-21,2026-01-26,5,6726.88652930136,7011.0,off
2026-01-21,2026-01-27,6,6822.513220875583,7119.0,off
2026-01-21,2026-01-28,7,6974.543968423984,7444.0,off
2026-01-28,2026-01-29,1,7184.787918180132,7280.0,off
2026-01-28,2026-01-30,2,7382.940018223571,7433.0,off
2026-01-28,2026-01-31,3,7710.469297240316,8150.0,off
2026-01-28,2026-02-01,4,7078.210104128005,7599.0,off
2026-01-28,2026-02-02,5,6755.345929260374,6868.0,off
2026-01-28,2026-02-03,6,7086.277268118116,6784.0,off
2026-01-28,2026-02-04,7,7346.023815280187,7017.0,off
2026-02-04,2026-02-05,1,7125.071598247905,7140.0,off
2026-02-04,2026-02-06,2,7160.149221360714,7672.0,off
2026-02-04,2026-02-07,3,7624.1208089847205,7962.0,off
2026-02-04,2026-02-08,4,7361.8456179356535,7270.0,off
2026-02-04,2026-02-09,5,7082.196342153301,6335.0,off
2026-02-04,2026-02-10,6,6027.984103224807,6202.0,off
2026-02-04,2026-02-11,7,6694.280839900478,5613.0,off
2026-02-11,2026-02-12,1,6069.081917649774,5468.0,off
2026-02-11,2026-02-13,2,5632.852616161667,5134.0,off
2026-02-11,2026-02-14,3,5330.840601738748,4464.0,off
2026-02-11,2026-02-15,4,4444.02277839531,3936.0,off
2026-02-11,2026-02-16,5,3556.195736936561,3518.0,off
2026-02-11,2026-02-17,6,5503.851414531819,5271.0,off
2026-02-11,2026-02-18,7,6609.260578033035,6585.0,off
2026-04-01,2026-04-02,1,6118.128124283912,6375.0,off
2026-04-01,2026-04-03,2,6763.628348910503,6704.0,off
2026-04-01,2026-04-04,3,7557.137188421335,6754.0,off
2026-04-01,2026-04-05,4,7233.8467030927395,7075.0,off
2026-04-01,2026-04-06,5,6234.994949654111,6349.0,off
2026-04-01,2026-04-07,6,5939.0937401486435,6310.0,off
2026-04-01,2026-04-08,7,6605.678079792287,6629.0,off
2026-04-08,2026-04-09,1,6637.298264072942,6709.0,off
2026-04-08,2026-04-10,2,6857.265996313059,7046.0,off
2026-04-08,2026-04-11,3,7651.996477740965,7719.0,off
2026-04-08,2026-04-12,4,7035.018331742161,7188.0,off
2026-04-08,2026-04-13,5,6693.703250525616,6645.0,off
2026-04-08,2026-04-14,6,6657.954597956659,7135.0,off
2026-04-08,2026-04-15,7,6792.691135594968,7167.0,off
2026-04-15,2026-04-16,1,7272.574061523629,7122.0,off
2026-04-15,2026-04-17,2,7272.018444163534,7299.0,off
2026-04-15,2026-04-18,3,7773.121793810149,7958.0,off
2026-04-15,2026-04-19,4,7339.613975638378,7374.0,off
2026-04-15,2026-04-20,5,6517.836398240799,6813.0,off
2026-04-15,2026-04-21,6,6577.176361861798,7027.0,off
2026-04-15,2026-04-22,7,6701.244462864308,7141.0,off
2026-04-22,2026-04-23,1,6971.920413602564,7310.0,off
2026-04-22,2026-04-24,2,7412.648437508827,7058.0,off
2026-04-22,2026-04-25,3,7759.952757169586,7699.0,off
2026-04-22,2026-04-26,4,7110.086108745171,6881.0,off
2026-04-22,2026-04-27,5,6516.164929822573,6179.0,off
2026-04-22,2026-04-28,6,6754.011564177136,6576.0,off
2026-04-22,2026-04-29,7,6734.882367207742,6408.0,off
2026-04-29,2026-04-30,1,6855.567566361724,7108.0,off
2026-04-29,2026-05-01,2,7949.0070639418045,8653.0,off
2026-04-29,2026-05-02,3,7940.047179702639,8249.0,off
2026-04-29,2026-05-03,4,7495.830786360739,7780.0,off
2026-04-29,2026-05-04,5,7000.005163187012,7153.0,off
2026-04-29,2026-05-05,6,6737.313557975206,6694.0,off
2026-04-29,2026-05-06,7,6640.260536118864,6063.0,off
2026-05-06,2026-05-07,1,6614.833932090503,6236.0,off
2026-05-06,2026-05-08,2,6794.147738479708,6738.0,off
2026-05-06,2026-05-09,3,7094.279787854794,7120.0,off
2026-05-06,2026-05-10,4,7167.539857371745,6714.0,off
2026-05-06,2026-05-11,5,6543.963402918345,6780.0,off
2026-05-06,2026-05-12,6,6740.343227725252,6903.0,off
2026-05-06,2026-05-13,7,6648.493554187753,6671.0,off
