,1,2,3,4,5,6,7,8,9,10,11,12
2015,1.2002786334933773,1.117880550711365,1.1058657506963425,1.0419311178277,1.075114194450504,0.9792905403481539,1.012073239532258,0.9832538887973714,0.9315447310547295,0.884791604227101,0.8291584720884965,0.8431903901097999
2016,0.963034903566942,0.8952395479597105,0.9487093380562749,0.9596403157519798,0.9623841890633247,0.9385181543692535,1.0782611588266298,1.0401680296284517,1.0091791318962313,1.0579234546876655,1.0455818551943248,1.0930824549711853
2017,0.9417871173543917,1.030576588766261,1.0191596751162497,1.0105225984752253,1.0015908092707613,0.971153336509685,1.010781150998018,0.9959316851400974,1.0542736478778252,0.9703049727376287,1.0033325417605996,0.9948120660230019
2018,0.8796354157603681,0.8383832091682857,0.8982135034693968,0.8883989792983994,0.8313310763437082,0.9344277265123048,1.112891916786154,1.1119023034451663,1.0405362891636,1.1405943144898631,1.1514458282092723,1.1570768067305288
2019,0.9461679730824589,1.0065173213986485,1.0973682145367056,1.0346926288329124,1.0572376164223756,0.9469800067976059,0.9589569209006112,0.9873673176411024,0.9519156779556601,1.06117654050281,0.9852122288220128,0.964418924287874
2023,0.718276444169071,0.8043449942238556,0.7971316205639709,0.9158801488011336,0.943075312853238,1.0062159904760672,1.1168919447403325,1.1167329358146494,1.0492239296501433,1.1485015940917076,1.1581198673296806,1.210846343703202
2024,0.8564529783845569,0.7830010462536715,0.9875551211595714,0.9643538799468575,1.0384873552812024,0.9682444272960998,1.028599406893957,1.0388426991239688,0.9589161322671839,1.0821108384223856,1.1407194405526295,1.1397565445008224
2025,0.9518206044986668,1.005188103056842,1.0426986282046018,0.989735682248631,1.008424501744743,1.0004667080543743,1.0324660973210698,1.065703085504304,0.9400968933366953,1.0154940989029169,0.9675153104475399,0.9775960577524468
2026,1.0586144573153409,0.9423767336670795,0.9906131238950314,0.9974550472305593,1.0058480365315514,,,,,,,
