,0,1,2,3,4
2016,1.3723773028009016,1.1229018030364453,0.9544010190568807,0.9140446882126304,0.9439188552012312
2017,1.2192935081174614,1.0695306460581209,0.9452441373220702,1.0123874236507413,0.9400060086013938
2018,1.0347634485171604,0.8433460813651923,0.8095517108798647,1.0125701305864974,0.9601131972958395
2019,1.3132455024049392,1.3757628499795138,1.2928511237754285,1.068703560520246,0.927848926808018
2023,1.371916849511992,1.269463569645154,1.0088711507906485,0.8907562230460769,0.8154933040780813
2024,1.2018135357501003,1.313733395499591,1.2209864365149852,1.188875724664853,0.966750654827772
2025,1.2606319142583862,1.2521763642286259,1.214277381059521,1.10254332709483,0.9846186025726358
2026,1.2249490896456916,1.1677574298494522,1.1013641416206494,1.0126038181250008,0.9476261650396695
