target_date,horizon,y,lag_365,is_hol,lgbm_l2,lgbm_q,xgb,cat,lgbm_bag,v3_2stage,dow,ridge,enet,xtrees,rf
2026-05-11,1,6780.0,6694.0,0,6349.627081191176,6573.182779312537,6514.468,6550.125027296289,6489.50005640592,6349.627081191176,0,6532.607542564541,6601.121243720534,6486.3554628752545,6490.766714145478
2026-05-12,1,6903.0,6179.0,0,6328.959139930182,6617.911549548775,6580.344,6621.632315026625,6537.091442602971,6328.959139930182,1,6602.007991569892,6606.50901722751,6544.905786832693,6444.04183675924
2026-05-13,1,6671.0,6607.0,0,6745.6733643860925,6698.441828675415,6740.773,6759.447246584607,6794.865591771481,6745.6733643860925,2,6915.382946404278,6684.256720119103,6744.588914176865,6703.791363742904
2026-05-14,1,6955.0,6881.0,0,6861.985113326179,6937.946800529811,6967.308,6884.980993849862,6940.705465166621,6861.985113326179,3,7127.108055386634,6927.142006134529,6836.1297746716855,6918.485823353301
2026-05-15,1,6995.0,6513.0,0,7087.897378039834,7138.143277720049,7153.8945,7214.69223379186,7131.702354316415,7087.897378039834,4,6975.382417630318,7174.874606534642,7114.691946610257,7160.1899445272
2026-05-16,1,7815.0,7172.0,0,7868.816224546515,7767.370868634123,7784.451,7748.360833591054,7853.298451952304,7868.816224546515,5,7572.335468130057,7558.457820868196,7835.41325185646,7880.88572465289
2026-05-17,1,7158.0,7825.0,0,7327.187679906468,7274.443172286279,7246.178,7321.251443268438,7245.041403911578,7327.187679906468,6,7009.237400600087,7035.620395250775,7200.868826711046,7269.32207077775
2026-05-18,1,6839.0,7222.0,0,6663.189084620044,6679.992163334064,6657.241,6730.1878632244825,6733.923681991783,6663.189084620044,0,6642.672097600229,6729.490449880223,6647.5562941805965,6718.021390458463
2026-05-19,1,6924.0,6469.0,0,6711.452356615193,6740.604441177175,6784.266,6748.948660733096,6785.002845007104,6711.452356615193,1,6425.148189579692,6701.809308876198,6695.7960014217315,6784.420660915806
2026-05-20,1,6769.0,6681.0,0,6833.057226393434,6890.922593737823,6801.777,6801.056261474443,6818.130189062388,6833.057226393434,2,6701.35321165755,6712.602824971626,6835.267112808951,6798.511677106522
2026-05-21,1,6588.0,6789.0,0,6867.999802254117,7032.336374945686,7025.295,7015.91896083266,6939.619096222021,6867.999802254117,3,6909.721888897163,6943.728417684552,6931.097840111026,7004.9947125986655
2026-05-22,1,6874.0,6774.0,0,7048.077972020315,7252.998056127347,7205.232,7209.256133806642,7083.186026593594,7048.077972020315,4,6976.851280397379,7179.037267760071,7168.8354666574205,7093.29464950693
2026-05-23,1,7710.0,7253.0,0,7676.820381332771,7635.21121191703,7564.2,7686.673441531133,7710.345782499217,7676.820381332771,5,7425.916746348943,7537.29615134809,7654.522645718455,7706.108207979353
2026-05-24,1,7045.0,7557.0,0,6963.765173942449,7203.358191253293,7196.3086,7121.0179254914165,7034.205675253153,6963.765173942449,6,6925.648029535937,7082.6736451557545,7099.327347448381,7090.904401878126
2026-05-25,1,6625.0,7089.0,0,6413.773574254077,6619.608121994641,6650.2104,6684.993176145843,6596.923966022768,6413.773574254077,0,6564.564596135255,6794.625749595387,6628.491738840043,6667.193849090229
2026-05-26,1,6877.0,6557.0,0,6498.834477227646,6677.865066017178,6687.828,6769.513221614891,6652.53914263081,6498.834477227646,1,6440.057365449509,6734.078009225985,6679.486826952989,6689.380963099763
2026-05-27,1,7120.0,6787.0,0,6690.898946718643,6699.692719722437,6670.6323,6765.573417709158,6725.924372651586,6690.898946718643,2,6672.429290250758,6705.531108511966,6751.321029441257,6722.146180416355
2026-05-28,1,6993.0,6669.0,0,6669.782858498994,6836.484147969335,6795.5063,6841.984308101197,6769.789456345578,6669.782858498994,3,6801.77632835912,6780.016717971913,6803.650798076965,6805.408954208622
2026-05-01,2,8653.0,8349.0,1,7934.83483036902,7753.135560612905,7519.14,7695.349199660772,7911.884655484311,7985.293656698824,4,7981.362760703377,7960.446871515999,8234.023898783593,7913.126473332827
2026-05-02,2,8249.0,8293.0,1,7821.201688579948,7728.604618373459,7769.877,7583.829693708187,7845.135926498434,7806.371653322162,5,8440.907382897545,8002.298695506685,7916.157421975269,7644.432481207404
2026-05-03,2,7780.0,8042.0,1,7502.477195035498,7484.678277552047,7475.148,7282.5548890845475,7471.327764224235,7562.181522629309,6,7354.159010581315,7143.249494405104,7658.58305866322,7293.9090204068025
2026-05-04,2,7153.0,7302.0,1,6781.249774316962,6674.382805752138,6717.542,6582.813894849141,6696.156219442171,6809.358701150737,0,7275.050880396078,7112.54174239824,6758.724733446227,6580.694131312778
2026-05-05,2,6694.0,6521.0,1,6753.714529993793,6729.565123628324,6650.784,6720.146355098749,6715.0713399472925,6864.464460473523,1,6876.394450164597,7134.664847061301,6611.753284423255,6670.262601484909
2026-05-06,2,6063.0,5434.0,0,6015.994771284712,6638.333552418463,6471.956,6506.234267506109,6220.132629751327,6015.994771284712,2,6814.308177308089,7027.773344398477,6493.091796739202,6633.067451824647
2026-05-07,2,6236.0,5558.0,0,6315.120293031573,6836.858628550775,6847.884,6792.314965210237,6533.60144952891,6315.120293031573,3,7059.284454291243,7099.242076206285,6583.113570592902,6825.501594533152
2026-05-08,2,6738.0,5714.0,0,6423.893109032397,6936.814759261119,7019.682,7193.678649877503,6667.538028601975,6423.893109032397,4,7153.760871104532,7283.993716011287,7057.715351238533,7104.501095581898
2026-05-09,2,7120.0,6367.0,0,6601.34211522455,7106.507449040449,7139.9814,7191.138838461663,6757.190890224265,6601.34211522455,5,7247.123866634939,7404.641487309898,7069.245655262362,7262.666357518088
2026-05-10,2,6714.0,7017.0,0,6696.4998537661095,7030.396409481934,6791.214,6999.326543955604,6847.44682595408,6696.4998537661095,6,7403.541552319395,7203.092372710404,7074.857500166617,7013.066669887823
2026-05-11,2,6780.0,6694.0,0,6558.894269030912,6465.384476943782,6457.43,6516.434830773509,6478.333222283826,6558.894269030912,0,6676.048499553898,6627.561333037982,6567.514843418683,6487.931479710538
2026-05-12,2,6903.0,6179.0,0,6665.4010091904,6626.606866904722,6600.5864,6576.660033764983,6556.947169626742,6665.4010091904,1,6712.090071288539,6708.5261432026045,6652.828778338013,6620.30616655803
2026-05-13,2,6671.0,6607.0,0,6753.991543267642,6667.856252919287,6746.661,6673.891232782431,6747.1220964678205,6753.991543267642,2,6939.259613955193,6684.172939906596,6685.949456283794,6715.203572147406
2026-05-14,2,6955.0,6881.0,0,6968.816350679845,6930.680794927015,7082.2456,6744.405486642526,6934.135561289615,6968.816350679845,3,7141.276610447543,6888.04564562599,6790.3288986252155,6826.611690675424
2026-05-15,2,6995.0,6513.0,0,7198.409736636158,7274.81968811002,7297.5923,7151.181251207622,7209.118521703823,7198.409736636158,4,7045.724198165262,7202.220945513046,7153.974453289138,7208.59539079187
2026-05-16,2,7815.0,7172.0,0,7882.8745730420915,7755.064539748184,7656.9214,7763.205420225513,7840.358841062633,7882.8745730420915,5,7628.0652094917905,7559.257254380383,7815.887148357574,7888.261478626933
2026-05-17,2,7158.0,7825.0,0,7381.010529850349,7250.921345656672,7370.5815,7329.068594657499,7351.494703991906,7381.010529850349,6,7058.332793395062,7089.831149630796,7234.038998668084,7262.769676261204
2026-05-18,2,6839.0,7222.0,0,6601.075493526762,6596.966210011981,6697.7544,6677.6770754501,6679.957831726192,6601.075493526762,0,6531.6098907571295,6591.15189343512,6682.476811488178,6688.342859030932
2026-05-19,2,6924.0,6469.0,0,6747.0407330112375,6786.175063575681,6727.2075,6693.054121697588,6789.814932247042,6747.0407330112375,1,6466.847273270084,6732.854184941205,6705.247296704139,6768.7412135696095
2026-05-20,2,6769.0,6681.0,0,6755.621766353449,6859.785335253459,6737.895,6774.950731408981,6741.149895351334,6755.621766353449,2,6689.243967416522,6712.594993021704,6736.251660769442,6763.405266767298
2026-05-21,2,6588.0,6789.0,0,6905.333816774288,7064.936839331208,7019.7144,6920.025012105111,6922.345126552994,6905.333816774288,3,6906.427298220967,6919.619271126459,6830.408921631954,6953.975248472176
2026-05-22,2,6874.0,6774.0,0,7062.165694983772,7251.001029377566,7155.3076,7146.457534494794,7095.233477709902,7062.165694983772,4,7052.39443526036,7194.179934329138,7158.875234533042,7138.62049258476
2026-05-23,2,7710.0,7253.0,0,7562.802760250704,7592.118088766782,7646.55,7667.126859160593,7638.999486743772,7562.802760250704,5,7513.755517280154,7579.994971339995,7793.116967475011,7747.3422319877845
2026-05-24,2,7045.0,7557.0,0,7025.49350805566,7189.712793756208,7171.6494,7151.777187315316,7054.632854365088,7025.49350805566,6,7041.375817198972,7135.4668757480695,7176.405626149131,7049.3198683202745
2026-05-25,2,6625.0,7089.0,0,6522.294043920279,6605.806215280001,6636.416,6625.471209150158,6570.50134084299,6522.294043920279,0,6556.763414720338,6696.254729638617,6620.013086096653,6625.6275899700095
2026-05-26,2,6877.0,6557.0,0,6613.440572941989,6669.49568163447,6674.74,6674.212716620135,6657.807834778218,6613.440572941989,1,6523.523363207831,6779.823823209915,6696.854098400676,6668.752710710039
2026-05-27,2,7120.0,6787.0,0,6559.493034721288,6619.062889012484,6677.5063,6619.176756065565,6640.4541467756,6559.493034721288,2,6719.101462443373,6751.922798062083,6713.331742451071,6652.794252804497
2026-05-28,2,6993.0,6669.0,0,6689.200125718171,6734.406325531437,6678.1987,6714.369292046355,6714.270367148151,6689.200125718171,3,6750.2202480076185,6764.314947905567,6743.894723984416,6734.478295671454
2026-05-01,3,8653.0,8349.0,1,7838.773507911029,7779.332460238438,7414.1377,7624.687409843898,7769.515174412624,7865.121355759125,4,7839.403013865438,7975.706788036616,8241.22520336368,7906.383168657921
2026-05-02,3,8249.0,8293.0,1,7802.730332602391,7821.475055572587,7713.03,7676.867931650234,7791.78904325733,7839.91499738254,5,8361.968166299223,8044.326890939656,7922.843659738981,7669.118528854232
2026-05-03,3,7780.0,8042.0,1,7499.452810604873,7482.797268521241,7329.4062,7347.012486551506,7442.026922994752,7525.3210536625875,6,7329.98358196246,7181.538894474415,7637.0085535056705,7254.070157747459
2026-05-04,3,7153.0,7302.0,1,6765.993627231855,6736.011469545794,6744.273,6596.345002916194,6735.569045182711,6827.226917861523,0,7212.889453187033,6828.155986086448,6716.326853060013,6543.548898082621
2026-05-05,3,6694.0,6521.0,1,6641.583970526436,6892.3111107250415,6528.1787,6706.28562358187,6477.788590051908,6653.437880351032,1,6955.564764047858,7189.886697440092,6630.230105270829,6698.42365840854
2026-05-06,3,6063.0,5434.0,0,5976.612823498257,6563.831982605893,6298.981,6628.779493949089,6088.757475422511,5976.612823498257,2,6815.4696421821745,7031.770212445171,6490.827501088484,6583.622219723839
2026-05-07,3,6236.0,5558.0,0,6190.191889655249,6590.433454237516,6394.7427,6701.5938828548105,6371.346557956546,6190.191889655249,3,7089.00063710052,7124.0233823811495,6574.314761854664,6694.175578877082
2026-05-08,3,6738.0,5714.0,0,6548.164377676926,6976.468396920272,6776.579,7150.084556213348,6808.208736161451,6548.164377676926,4,7167.299923199692,7316.586034007031,6974.263056785171,7046.203378657011
2026-05-09,3,7120.0,6367.0,0,6807.442216970424,7181.250786017504,7120.638,7362.132713036644,6963.038546472213,6807.442216970424,5,7373.713882929662,7484.531853849377,7066.489654515516,7372.662096358654
2026-05-10,3,6714.0,7017.0,0,6846.346146577793,6924.221393034842,7027.778,7107.129903650081,6933.109568666831,6846.346146577793,6,7330.931792726352,7261.260411573312,7173.352707868734,7063.329658799958
2026-05-11,3,6780.0,6694.0,0,6341.066711308389,6467.153649908631,6438.056,6437.992789241516,6444.709976486072,6341.066711308389,0,6669.583276967297,6664.212287862146,6547.5522192736835,6531.367457401718
2026-05-12,3,6903.0,6179.0,0,6519.494954451505,6657.0579600546735,6530.078,6611.214349780386,6521.193233225342,6519.494954451505,1,6684.307909653238,6711.47293950096,6628.833340588579,6639.420080905445
2026-05-13,3,6671.0,6607.0,0,6750.4239283234665,6732.696855200706,6592.4624,6759.957563649592,6713.575179014005,6750.4239283234665,2,6889.345455939849,6752.986073766121,6691.943909299711,6763.132329681412
2026-05-14,3,6955.0,6881.0,0,6838.766850861318,6785.974193805069,6772.2812,6798.547790992608,6805.0312500017935,6838.766850861318,3,7094.016348820869,6888.566212705938,6765.666705956574,6824.102958207188
2026-05-15,3,6995.0,6513.0,0,7090.956162490861,7127.111526306598,7250.083,7046.093208693651,7051.488408739159,7090.956162490861,4,7025.566863233758,7161.264274954901,7093.779829814584,7175.765514280999
2026-05-16,3,7815.0,7172.0,0,7963.234347978298,7694.917462007633,7732.85,7532.071699845912,7873.193877003817,7963.234347978298,5,7643.693778191558,7569.059959427603,7828.656610331408,7888.826318453622
2026-05-17,3,7158.0,7825.0,0,7390.113238500349,7332.953736486964,7244.0786,7275.815862227882,7290.437890426077,7390.113238500349,6,7133.127948402724,7080.6409508885445,7213.545290177086,7256.1415613740355
2026-05-18,3,6839.0,7222.0,0,6753.840987118366,6667.636924901718,6646.124,6614.490679587129,6653.1806186714375,6753.840987118366,0,6600.745774033666,6642.551090371206,6670.685452405458,6659.201208158119
2026-05-19,3,6924.0,6469.0,0,6704.868416076524,6673.961744599634,6713.532,6714.423082812826,6684.298372331694,6704.868416076524,1,6508.4822563283215,6639.556136993746,6702.980870390567,6671.042615152126
2026-05-20,3,6769.0,6681.0,0,6675.591973010643,6832.000928459372,6800.041,6876.591682729516,6751.647147575877,6675.591973010643,2,6715.628446347835,6741.292803525142,6742.004710794891,6767.246599000231
2026-05-21,3,6588.0,6789.0,0,6824.301018632558,6893.9068629944,6962.546,6991.327396438496,6888.030874222427,6824.301018632558,3,6956.941466577741,6938.706795352288,6822.699670428131,6914.627194636811
2026-05-22,3,6874.0,6774.0,0,6966.923938783712,7123.625031122568,7116.5244,7234.72513470085,7008.896021669157,6966.923938783712,4,7132.938860365711,7200.525011600077,7140.908784610286,7041.667926323126
2026-05-23,3,7710.0,7253.0,0,7652.222429562544,7755.327149367785,7706.85,7674.580668142776,7677.810132891133,7652.222429562544,5,7538.641972021635,7586.520845552188,7792.182990757643,7753.616028156754
2026-05-24,3,7045.0,7557.0,0,7106.268327393465,7223.072407815275,7225.9043,7224.217153935515,7067.382365222195,7106.268327393465,6,7048.987402732036,7150.507270919891,7187.687534903567,7102.489584538811
2026-05-25,3,6625.0,7089.0,0,6625.966221157326,6665.9498989048325,6667.1606,6657.627825950768,6617.371951787064,6625.966221157326,0,6612.722786023781,6741.874291662747,6652.315472658649,6672.431416524537
2026-05-26,3,6877.0,6557.0,0,6641.84183483727,6734.07237289553,6617.46,6700.327472525612,6632.247362657642,6641.84183483727,1,6543.232854945118,6694.150506103413,6686.900180061367,6666.862403703903
2026-05-27,3,7120.0,6787.0,0,6614.875565528354,6614.277800028899,6644.859,6690.9674338129,6620.020688235957,6614.875565528354,2,6767.049269430971,6799.7453748960825,6722.6878603949945,6670.464932678964
2026-05-28,3,6993.0,6669.0,0,6714.409840376595,6783.440995341626,6690.35,6719.068910633164,6733.938538937396,6714.409840376595,3,6807.552263879422,6798.297862721308,6735.574343466992,6753.006455788791
2026-05-01,4,8653.0,8349.0,1,7830.071913977698,7442.857049963166,7499.289,7775.22416195871,7790.288245150987,7853.1438153592035,4,7748.763332860614,7952.204359771194,8276.528545092868,7907.142968443908
2026-05-02,4,8249.0,8293.0,1,7678.512532299783,7692.096654452534,7746.294,7664.553425669369,7718.462586629146,7685.9371947623795,5,8197.944912219169,8082.536905052894,7916.481562862533,7657.43714677466
2026-05-03,4,7780.0,8042.0,1,7274.274376655758,7290.952900105354,7281.2446,7272.8472900112,7341.796794111084,7311.898351573659,6,7139.473437323819,7193.545334958254,7585.179416755728,7306.908445833973
2026-05-04,4,7153.0,7302.0,1,6719.0523386816185,6564.383440098709,6553.2227,6723.642601427936,6674.543886969427,6749.632780176953,0,7000.196826989929,6830.871309993277,6686.294704236698,6489.91977086893
2026-05-05,4,6694.0,6521.0,1,6822.447866027417,6624.847174096363,6706.755,6798.072021455877,6808.978747016375,6820.075156028488,1,6961.62706818667,6954.89674831769,6562.470871183698,6660.247671427733
2026-05-06,4,6063.0,5434.0,0,6123.9542366131245,6644.160439926821,6346.53,6564.829751014672,6185.500611745024,6123.9542366131245,2,6875.236191785318,7029.773749232425,6541.8475361375595,6556.341607586284
2026-05-07,4,6236.0,5558.0,0,6286.073091410617,6798.34667810313,6530.571,6856.47582842444,6332.983656200031,6286.073091410617,3,7133.36938644522,7156.605965892337,6632.203627407857,6744.089037252225
2026-05-08,4,6738.0,5714.0,0,6418.080633878448,6918.3792641663,6863.3076,7037.635566655524,6481.119874684554,6418.080633878448,4,7207.148313630733,7350.949928211308,6974.354720777158,7008.08607659732
2026-05-09,4,7120.0,6367.0,0,6795.155588676712,7200.184018936703,7206.281,7356.120213152752,6907.228589602455,6795.155588676712,5,7345.2173876716315,7504.259844752513,7139.212654034572,7325.64452541805
2026-05-10,4,6714.0,7017.0,0,6984.9954211317545,7081.7635702958005,7166.2583,7365.430414456035,7006.742816009938,6984.9954211317545,6,7497.090578890431,7313.101594123205,7186.899642951198,7134.189565986064
2026-05-11,4,6780.0,6694.0,0,6404.378798235335,6524.657587954715,6429.66,6640.270537359836,6460.797324641491,6404.378798235335,0,6721.421323000035,6728.344878352671,6630.769899969863,6553.606016813468
2026-05-12,4,6903.0,6179.0,0,6537.90540654407,6549.22037542692,6499.9717,6655.962782365826,6548.64660539139,6537.90540654407,1,6651.101520307944,6722.669116317839,6661.640165545946,6558.841204744041
2026-05-13,4,6671.0,6607.0,0,6602.731596549384,6648.306184796637,6502.46,6671.953480287437,6656.183517851302,6602.731596549384,2,6839.531358229055,6732.996233897762,6721.168784355416,6654.71960618271
2026-05-14,4,6955.0,6881.0,0,6783.8699177256685,6816.056218701294,6908.045,6865.934715570599,6809.000738774223,6783.8699177256685,3,7054.541338436271,6927.916041257822,6830.5041367203585,6811.228773139238
2026-05-15,4,6995.0,6513.0,0,7066.166308527515,7170.580625926134,7193.458,7053.421649298612,7115.234820387483,7066.166308527515,4,7057.183206700272,7180.292535837199,7111.246166623154,7149.9175415855925
2026-05-16,4,7815.0,7172.0,0,8014.877660084696,7746.912037786512,7738.091,7576.089913145491,7854.043405881857,8014.877660084696,5,7675.702486978259,7560.311515140124,7836.3022064788,7920.174906870038
2026-05-17,4,7158.0,7825.0,0,7266.488824301867,7280.967575733349,7254.607,7219.360749903033,7270.370428212132,7266.488824301867,6,7185.428435738011,7084.724429053328,7245.955979395673,7251.717307702649
2026-05-18,4,6839.0,7222.0,0,6576.791258213345,6734.973501370592,6596.178,6721.997591053077,6628.907878016623,6576.791258213345,0,6741.966251434075,6686.904647879576,6697.773266702233,6649.19967703076
2026-05-19,4,6924.0,6469.0,0,6746.913457770802,6808.378770959172,6694.9766,6716.861455413686,6696.044012164476,6746.913457770802,1,6648.16622265675,6705.618281187928,6713.171283854521,6720.858816999245
2026-05-20,4,6769.0,6681.0,0,6733.200016040971,6792.292937580412,6783.415,6828.477485076432,6717.047217371849,6733.200016040971,2,6759.017479965002,6683.485447638678,6761.092457998831,6700.848984069765
2026-05-21,4,6588.0,6789.0,0,6788.806150224873,6899.990647170252,6883.726,7012.009736849577,6739.825620249819,6788.806150224873,3,6943.855114006638,6947.391092040834,6868.528254190531,6908.865855323036
2026-05-22,4,6874.0,6774.0,0,6930.202617117694,7188.839114988765,6995.36,7196.200744123052,6893.334948887133,6930.202617117694,4,7131.9270466419075,7213.109232477133,7109.1883540827685,7018.215357188274
2026-05-23,4,7710.0,7253.0,0,7625.908972028326,7744.140976491484,7686.3496,7754.94774826988,7619.168188084551,7625.908972028326,5,7544.488552000049,7603.7277949505215,7809.047601514794,7800.119175447694
2026-05-24,4,7045.0,7557.0,0,7092.475827799531,7184.278729593526,7235.1133,7168.788036920957,7017.336560586492,7092.475827799531,6,7025.598737101335,7152.082175002576,7196.340605413831,7075.435151586435
2026-05-25,4,6625.0,7089.0,0,6586.658011554189,6626.6396674508605,6655.644,6715.5920569629125,6555.658311523621,6586.658011554189,0,6547.738656619936,6753.386091908954,6694.631068843361,6625.587189397777
2026-05-26,4,6877.0,6557.0,0,6643.046597048394,6676.487749352652,6666.672,6646.799526864151,6585.9991929423895,6643.046597048394,1,6613.67600055735,6736.482732610246,6729.312893491708,6654.220633911522
2026-05-27,4,7120.0,6787.0,0,6635.552692857009,6613.068879711766,6597.395,6553.456472060647,6610.0158000435695,6635.552692857009,2,6723.259235229873,6724.476516343871,6740.875476382186,6591.743123869052
2026-05-28,4,6993.0,6669.0,0,6640.71953429838,6693.984193785429,6630.473,6767.696472457576,6628.87481864915,6640.71953429838,3,6820.607707334863,6814.048686362784,6772.5364461583795,6720.4048919182915
2026-05-01,5,8653.0,8349.0,1,7850.422150650669,7810.912749416978,7460.078,7605.445299883087,7842.383207298611,7906.63143773757,4,7837.134067791766,7919.650362292936,8261.433487034075,7848.523304874126
2026-05-02,5,8249.0,8293.0,1,7701.721412259838,7827.323458530437,7722.1904,7478.39750594262,7758.498930157312,7692.530863763865,5,8240.341325197902,8056.817569099743,7904.366251218201,7575.72265529434
2026-05-03,5,7780.0,8042.0,1,7308.422581948046,7480.176530412717,7288.0894,7045.33164338694,7349.855103131165,7325.16578473714,6,7305.17180545824,7250.977055818745,7603.733508117429,7217.1406180043095
2026-05-04,5,7153.0,7302.0,1,6674.513930039843,6624.729716337486,6568.276,6624.285885826367,6630.671601032813,6777.2156366785,0,7043.067962662569,6826.600296057659,6708.345916942839,6491.113380000728
2026-05-05,5,6694.0,6521.0,1,6771.112183867138,6703.533471808142,6593.62,6753.572998998462,6660.22088504351,6785.509610164575,1,6920.788085478921,6905.895639005366,6539.9520566238025,6631.154983172228
2026-05-06,5,6063.0,5434.0,0,6368.58873310756,6729.760191688508,6466.3965,6793.930346501136,6499.119478766151,6368.58873310756,2,6719.652599547807,6759.261001804531,6535.11509058104,6657.866138384154
2026-05-07,5,6236.0,5558.0,0,6325.03418341301,6926.861545956815,6542.675,6768.953293123749,6404.21788970352,6325.03418341301,3,7152.2869890439015,7138.2304252623835,6596.961563090267,6755.41417664336
2026-05-08,5,6738.0,5714.0,0,6540.900175822038,7004.928989151495,7022.3433,7034.769346103217,6617.869022759275,6540.900175822038,4,7205.76858828524,7380.400543242835,6906.660332132929,7007.169103705245
2026-05-09,5,7120.0,6367.0,0,6888.555296185099,7113.809020803195,7147.682,7315.1761520781665,6917.133498403699,6888.555296185099,5,7286.879589600299,7536.0663769044495,7088.808588059852,7348.895217102974
2026-05-10,5,6714.0,7017.0,0,6972.725458325198,7098.14703983188,7026.783,7282.282201963036,6963.435983069342,6972.725458325198,6,7368.692117193222,7310.361095996962,7213.691638106085,7172.9192075931405
2026-05-11,5,6780.0,6694.0,0,6512.849152382362,6620.486241161343,6598.5396,6659.479762344934,6544.339455791432,6512.849152382362,0,6720.124614012644,6768.006505620537,6659.1654618901375,6629.631329767804
2026-05-12,5,6903.0,6179.0,0,6414.481234669252,6651.644364814011,6626.0703,6678.2439871522365,6471.670915501458,6414.481234669252,1,6537.637181342208,6748.986309005208,6680.106990406998,6651.643243873585
2026-05-13,5,6671.0,6607.0,0,6546.16726362496,6565.63104718643,6651.3228,6697.174914522489,6610.118881745714,6546.16726362496,2,6604.397461904697,6723.894549150431,6726.6962852507495,6626.338957567921
2026-05-14,5,6955.0,6881.0,0,6653.122422917138,6767.271649562156,6863.36,6817.683646809647,6707.769621909695,6653.122422917138,3,6803.617371092056,6891.0840372645935,6810.217433613625,6804.859258514652
2026-05-15,5,6995.0,6513.0,0,7027.5418598254855,7114.734953002047,7178.988,7082.730845287544,7061.125385626933,7027.5418598254855,4,6887.569638647624,7185.84310819578,7119.782946982269,7185.104318211894
2026-05-16,5,7815.0,7172.0,0,7700.822220894486,7707.874128446818,7749.0396,7667.999035981336,7741.176149755334,7700.822220894486,5,7554.076948138153,7571.525249057929,7813.168929210258,7815.017427557134
2026-05-17,5,7158.0,7825.0,0,7303.391777949734,7233.084259190952,7269.511,7247.782262120401,7261.8868616491645,7303.391777949734,6,7077.176311906481,7090.98927168266,7234.3399945270085,7249.352508243532
2026-05-18,5,6839.0,7222.0,0,6543.413947429914,6584.414888162398,6731.0596,6632.927401169345,6662.115887560126,6543.413947429914,0,6642.650114221546,6691.4499227939195,6697.50277137078,6705.361357952103
2026-05-19,5,6924.0,6469.0,0,6682.085622852196,6856.175603196266,6760.9106,6738.172848595783,6720.826127045889,6682.085622852196,1,6598.512024771013,6732.1794115047105,6728.579899294449,6766.975760437389
2026-05-20,5,6769.0,6681.0,0,6686.09336268095,6795.6018392787455,6792.3125,6788.464323084854,6739.470472320022,6686.09336268095,2,6731.39613679515,6726.505493443565,6736.444793635078,6743.228840718805
2026-05-21,5,6588.0,6789.0,0,6929.650392418637,6998.910310926761,7004.4526,6996.10194401515,6875.491349255058,6929.650392418637,3,6936.75411001468,6909.205940576361,6874.862999228994,6917.951596770632
2026-05-22,5,6874.0,6774.0,0,6948.140693760581,7161.87586572689,6987.8857,7100.263938780097,6889.126318332682,6948.140693760581,4,7006.445370034575,7184.287977677347,7116.734694651635,6981.181295901828
2026-05-23,5,7710.0,7253.0,0,7500.6494724471695,7663.759889677949,7559.5303,7676.376183940909,7504.483830776458,7500.6494724471695,5,7466.134154546193,7594.893908262912,7738.537909496229,7729.8659889442
2026-05-24,5,7045.0,7557.0,0,6997.620188990054,7192.0320903244965,7236.7524,7192.212493935488,6968.110466201346,6997.620188990054,6,6973.083619308514,7171.0674973169425,7173.042674664782,7038.172562633536
