target_date,horizon,y,lag_365,is_hol,lgbm_l2,lgbm_q,xgb,cat,lgbm_bag,v3_2stage,dow,ridge,enet,xtrees,rf
2025-10-01,3,8165.0,7437.0,1,7747.860945287614,7470.505215814078,7321.2866,7246.579368368178,7784.265822395013,7789.971569269728,2,7619.969218513784,7991.127795377039,7493.436870380468,7083.226570616166
2025-10-02,3,8537.0,8012.0,1,8042.317739621105,7464.945491741837,7356.5054,7359.630348805033,7986.113055415658,8042.31234029105,3,6432.711063541119,8292.612487773931,7616.781842502609,7551.629532641606
2025-10-03,3,8428.0,7787.0,1,8166.856559142963,7525.166539791024,7417.902,7472.957539207171,7976.163868349214,8170.976133103538,4,6394.96009882153,8367.898327682353,7811.553414245154,7673.229472232124
2025-10-04,3,7964.0,7679.0,1,8217.958101593516,7923.881699019412,7962.4565,7563.927529428638,8069.8527986265135,8232.980123598492,5,7006.785578445155,8399.825284230214,7970.923815324955,7789.20456636044
2025-10-05,3,7425.0,7612.0,1,7765.215142293433,7411.319449003894,7305.548,7321.159751483506,7518.459879391484,7780.873501515236,6,5342.659171785904,6930.945502536708,7121.3507791682,7307.777293178154
2025-10-06,3,6625.0,7318.0,1,6820.804028898771,6693.782876364921,6736.614,6633.470596589656,6475.451134113344,6835.067305663331,0,5408.000515158072,6322.263278534475,5778.878474717202,6530.974188331089
2025-10-07,3,6786.0,5565.0,1,6325.565877049182,6193.832125156289,6345.326,6535.810145314519,5876.575748600438,6353.381292773018,1,4496.724076309706,5311.19128252751,6055.316498615626,6746.778931108345
2025-10-08,3,6012.0,5113.0,0,6670.7649947912005,6487.696349022698,6403.426,6694.694910925424,6472.806136719984,6670.7649947912005,2,6956.890157104402,7379.363198283754,6992.703732887509,6951.893383396534
2025-10-09,3,6156.0,5458.0,0,6744.684864590829,6518.293499319228,6605.4497,6782.727882351464,6375.2038529999545,6744.684864590829,3,6480.464945093338,7416.697491607598,6525.952727472189,6957.903512764557
2025-10-10,3,6655.0,5671.0,0,7109.737489834103,6779.469893085591,6945.9473,7082.675802481938,7126.007033752794,7109.737489834103,4,6714.401582183992,7558.925070156692,7121.553019474056,7216.922872972091
2025-10-11,3,7427.0,6528.0,0,7119.84248403918,7231.529603936839,7237.6465,7293.712872408638,7180.31298920768,7119.84248403918,5,7006.978075191848,7663.883873516403,7388.804009079379,7364.492891772826
2025-10-12,3,7363.0,7325.0,0,7067.210290664765,6902.955403133065,6903.918,6858.050865727197,6965.301047705058,7067.210290664765,6,8039.986110607878,7468.347264484088,7059.7742936551385,7037.391419808396
2025-10-13,3,7299.0,6537.0,0,6620.473385023866,6635.06603045088,6439.313,6470.399262401832,6608.966693269645,6620.473385023866,0,7559.8078402139445,6993.69045584921,6542.363115631898,6518.282662745133
2025-10-14,3,7279.0,6507.0,0,6546.565055998273,6712.85895618935,6554.5444,6636.842018543725,6586.303288406906,6546.565055998273,1,6704.134058341977,6553.322686872945,6572.341488150281,6370.84671746683
2025-10-15,3,7258.0,6750.0,0,6739.529908891045,6970.893174874435,6878.3965,6653.001127850062,6741.313051619574,6739.529908891045,2,6485.836968822353,6691.371567705614,6757.407187892893,6666.851641968597
2025-10-16,3,7640.0,6822.0,0,7017.848745745228,6998.564286250311,7011.8413,6826.985136445869,6968.281601174113,7017.848745745228,3,7524.663058736841,7337.344304392908,6807.620310071432,6862.852047153323
2025-10-17,3,7867.0,6926.0,0,7253.858144626687,7259.35024453492,7033.684,7058.043927592957,7176.236640001052,7253.858144626687,4,7450.268533876972,7483.878387553827,7236.880270189511,7224.905917040663
2025-10-18,3,8454.0,7265.0,0,8010.461245934479,7925.37417001716,7855.5967,7647.454645728252,7969.45961098968,8010.461245934479,5,8102.2335616584805,7940.334923334686,7921.967071169987,7969.070337077744
2025-10-19,3,7329.0,7391.0,0,7449.786645016425,7489.512379329262,7078.4194,7010.394343772806,7403.724107945066,7449.786645016425,6,7808.3178579666655,7462.098833264953,7353.440678993673,7357.8201364483175
2025-10-20,3,6662.0,7127.0,0,6715.610155590963,6573.561151389695,6498.8257,6695.994168585502,6776.281305159256,6715.610155590963,0,7476.0293552460535,7123.877858436467,6666.831822877445,6736.625526541127
2025-10-21,3,7106.0,6594.0,0,6837.576407589467,7051.287580857189,6468.6323,6934.91350120441,7021.879175785147,6837.576407589467,1,7368.236806768882,7155.803522364952,6703.095929218796,6730.2845806186015
2025-10-22,3,7095.0,6428.0,0,6696.985257574889,7125.623069825046,6381.6396,6869.682875429123,6305.538289497381,6696.985257574889,2,7658.275216591837,7312.9228183186415,6739.403089485823,6637.369735015021
2025-10-23,3,6697.0,6551.0,0,6949.053252945623,7245.807482166575,6764.351,7052.888686525497,6788.582249613771,6949.053252945623,3,7933.040690538364,7512.44571136173,6819.372995153288,6966.694771067109
2025-10-24,3,7163.0,6855.0,0,7279.16136439157,7371.88721107793,7228.194,7203.863857441328,7275.604209921665,7279.16136439157,4,8136.388760167477,7682.771915086142,7162.588719625569,7220.30963068421
2025-10-25,3,7740.0,7090.0,0,8010.716912435234,7787.28872945959,7649.971,7659.728296145364,7939.937515031153,8010.716912435234,5,8449.985866547187,8039.091871743803,7909.376880934284,7967.192430182022
2025-10-26,3,7128.0,7869.0,0,7139.434857523352,7050.02933260042,6785.0854,7034.990261856685,7184.623706493072,7139.434857523352,6,6726.841316718871,7189.424627962098,7273.772241255253,7127.994343646847
2025-10-27,3,6818.0,6784.0,0,6768.507931312885,6530.905981548684,6391.881,6527.753770240508,6782.737975397097,6768.507931312885,0,6256.841964188194,6715.169010077106,6729.762703039797,6658.600813243245
2025-10-28,3,7071.0,6256.0,0,6687.64766968296,6841.295404964323,6630.658,6736.997400196299,6785.177412691541,6687.64766968296,1,7030.844726821746,6746.007233800033,6806.886305891742,6795.927649178528
2025-10-01,4,8165.0,7437.0,1,7877.506320719816,7236.134227618491,7114.03,7171.725373550756,7978.235657366412,7906.899635698231,2,7501.24354185467,8147.487205538381,7449.789766879724,7334.956619454106
2025-10-02,4,8537.0,8012.0,1,7698.350773074127,7151.615887208073,7125.8584,7339.850812590611,7846.9495152863265,7697.92535432566,3,6083.854399513811,8333.424128123643,7622.328585918344,7587.771537066805
2025-10-03,4,8428.0,7787.0,1,7975.901092440642,7289.736973869718,7294.0713,7540.167294980036,8091.826152656245,7977.807087733556,4,6000.129720824982,8353.08475449225,7803.911792327274,7869.171413646713
2025-10-04,4,7964.0,7679.0,1,8136.694022954714,7778.737781232352,7492.729,7625.822668806834,8314.949537416493,8156.321393979913,5,6923.218733014297,8494.751801826307,7989.011468298672,8002.621637370085
2025-10-05,4,7425.0,7612.0,1,7124.482613742633,7380.062886629267,7128.6313,7286.704760042504,7388.443613891334,7157.195741650459,6,5379.767533681104,6973.831235567893,6976.870640938014,7134.4758293057885
2025-10-06,4,6625.0,7318.0,1,6934.806484189645,7052.86029043492,6595.8228,6480.977623615435,6997.222050019594,6953.933714922562,0,6350.305807200373,6330.377765011286,5631.5431921187965,6643.355930156301
2025-10-07,4,6786.0,5565.0,1,6621.737784308498,6711.0211478526,6768.028,6489.226693487116,6552.0341776752,6656.91712809059,1,5161.868696883798,5381.9261312611525,5827.764698479179,6944.418754270609
2025-10-08,4,6012.0,5113.0,0,7139.499988560077,6979.906299360477,6804.8047,6660.179773760108,6957.391426740076,7139.499988560077,2,7383.22141831839,7457.1226230646525,6880.736380246658,7171.096963919727
2025-10-09,4,6156.0,5458.0,0,6723.712896207549,6955.8809915569655,6665.875,6647.322547057707,6876.481422596662,6723.712896207549,3,7231.315118167776,7471.602601200578,6514.949645115876,6998.814574721186
2025-10-10,4,6655.0,5671.0,0,6945.548182354156,7227.415161546842,7041.4175,6977.15820820601,7039.371191678348,6945.548182354156,4,7455.503638931441,7633.039669983868,7084.78969343599,7276.536980668539
2025-10-11,4,7427.0,6528.0,0,7157.514474761547,7495.691990597042,7425.0474,7177.795045235743,7290.943834547795,7157.514474761547,5,7871.83817627704,7766.1965845478,7422.997988045279,7418.19196910242
2025-10-12,4,7363.0,7325.0,0,6958.587446428019,7047.16342324933,6993.9834,7073.395873670373,7035.30074324567,6958.587446428019,6,7476.755353703046,7423.028284188087,7109.850302306224,7077.032536298842
2025-10-13,4,7299.0,6537.0,0,6350.199869911232,6588.620252671025,6560.6074,6445.142613027345,6392.001348539651,6350.199869911232,0,7266.689032979411,7010.971740177739,6497.61491108968,6425.30677520952
2025-10-14,4,7279.0,6507.0,0,6398.634011828649,6627.663025659941,6474.759,6519.29216456706,6515.5967643906815,6398.634011828649,1,6502.442800676544,6592.376818834261,6487.889524757484,6455.0228727573
2025-10-15,4,7258.0,6750.0,0,6766.0899533355805,6872.668033556004,6690.8633,6719.000093496943,6832.777933161623,6766.0899533355805,2,6308.4334096870525,6627.875689669691,6687.088894456654,6677.909744706282
2025-10-16,4,7640.0,6822.0,0,6935.691322702574,7128.020270577483,6937.667,7000.573174620535,7076.335385943864,6935.691322702574,3,7481.122279032559,7348.177477454878,6780.049165367682,6883.1623203954
2025-10-17,4,7867.0,6926.0,0,7326.375560720891,7147.254158295129,7257.403,7266.883513019416,7386.75910202334,7326.375560720891,4,7701.511311882053,7552.908111320398,7193.7008264977985,7200.41842834698
2025-10-18,4,8454.0,7265.0,0,7805.137796877374,7791.712548616671,7671.6416,7768.946417378826,7832.980792290749,7805.137796877374,5,8023.715270817631,7908.699156198301,7938.613517361867,7931.848038872765
2025-10-19,4,7329.0,7391.0,0,7407.081831164352,7326.061723969144,7169.921,7172.089535767409,7465.059120675946,7407.081831164352,6,7666.995721357842,7463.970538325883,7332.538952261844,7283.223040154825
2025-10-20,4,6662.0,7127.0,0,6802.602829593904,6781.315525919044,6611.983,6642.333442633709,6791.461156264715,6802.602829593904,0,7446.831929297468,7130.721334907949,6703.382936409995,6777.9566170460175
2025-10-21,4,7106.0,6594.0,0,6852.335494486523,7101.690941547528,6781.4688,6810.051765231032,6895.107367440589,6852.335494486523,1,7528.434316517579,7182.636882284862,6809.5716726624705,6847.256801586537
2025-10-22,4,7095.0,6428.0,0,6993.598496320182,7255.056176330591,6831.968,6800.162188378403,7018.418598706127,6993.598496320182,2,7688.141103434899,7259.653111646519,6830.622645693437,6948.148946517945
2025-10-23,4,6697.0,6551.0,0,6990.016984273277,7240.172598597521,7019.574,6984.477898591478,7078.142712637782,6990.016984273277,3,7975.261672039764,7523.940463810435,6801.18695750617,6982.225228241822
2025-10-24,4,7163.0,6855.0,0,7183.5682682483375,7316.339339262702,7113.5327,7108.553957996587,7366.373311836031,7183.5682682483375,4,8112.64978275442,7698.199925370823,7156.125423868716,7229.264937159408
2025-10-25,4,7740.0,7090.0,0,7928.377028639633,7726.235644664719,7731.8237,7587.8275888468115,7893.6408175213,7928.377028639633,5,8531.902217673276,8186.122305816604,7943.904266431414,7959.494515244651
2025-10-26,4,7128.0,7869.0,0,7245.109364842435,7217.560802715478,7022.86,7027.199059809952,7208.929160100702,7245.109364842435,6,7921.777777073413,7510.431113687264,7278.079840345321,7101.137285875453
2025-10-27,4,6818.0,6784.0,0,6709.196939336633,6493.119815754632,6706.9014,6353.481852853266,6684.617182422444,6709.196939336633,0,6355.292632032798,6729.506218394612,6653.3017691346795,6701.270950631781
2025-10-28,4,7071.0,6256.0,0,6761.060584126192,6473.769004854814,6965.4624,6429.243057098246,6744.831399189295,6761.060584126192,1,7044.532230085048,6763.455445426738,6834.671101874848,6770.159128711509
2025-10-01,5,8165.0,7437.0,1,8199.569297852355,7124.225987381915,7102.123,7227.273962730412,8075.969044279199,8232.426128228402,2,7457.46495771211,8049.834810689294,7440.489893311643,7474.334412935434
2025-10-02,5,8537.0,8012.0,1,8278.26476291483,7442.543977740871,7021.0376,7337.745605658042,7980.292123806019,8279.983013978263,3,6632.213699132968,8538.620136838943,7585.363343593759,7576.539348429403
2025-10-03,5,8428.0,7787.0,1,8234.33487397762,7619.359281089185,7213.199,7458.690839353823,8156.117561329712,8208.392942004035,4,5837.361681662903,8429.99712938306,7772.045294063177,7834.155847366651
2025-10-04,5,7964.0,7679.0,1,8877.708742205346,7846.7504155039005,7374.1875,7676.7212038136,8585.1885093179,8919.550902874367,5,6768.15454081992,8554.606523288108,8074.738597387755,8181.2323648375705
2025-10-05,5,7425.0,7612.0,1,8241.11939014894,7396.1424787766,7112.814,7348.932912382153,7825.076011452388,8256.85582374003,6,5549.389856915602,7166.350063421555,7022.1633756819865,7265.099110200534
2025-10-06,5,6625.0,7318.0,1,7607.067821565647,6796.210945167073,6781.9546,6785.968760219603,7207.583767540895,7620.911143601392,0,5688.594789457993,6462.101567571216,5659.402775774095,6768.899202759227
2025-10-07,5,6786.0,5565.0,1,8047.650766007463,6782.470974046471,6878.1,6993.465821041698,7457.254178370083,8106.507017201651,1,5441.4984862887,5374.744264479476,5851.896251246361,7037.077309500232
2025-10-08,5,6012.0,5113.0,0,7479.98270260616,7137.012654661159,6909.427,6820.349155332129,7522.026404702854,7479.98270260616,2,8186.615515228552,7509.0279290568305,6811.723697735037,7251.4365924362655
2025-10-09,5,6156.0,5458.0,0,7451.140310963868,7031.76862992806,6915.543,6809.953433149231,7301.713669282976,7451.140310963868,3,8200.008759379934,7542.899810738878,6457.099082896078,6963.477228219348
2025-10-10,5,6655.0,5671.0,0,7616.827900566267,7197.105243501835,7129.316,6989.4868570150775,7452.042945535696,7616.827900566267,4,8508.649659300463,7711.637883580805,7047.731391518867,7171.97526079813
2025-10-11,5,7427.0,6528.0,0,8532.58312226023,7416.731413017787,7357.832,7270.284696066945,7912.69894974777,8532.58312226023,5,8800.589765874809,7852.643879767234,7329.145568676532,7362.987801369611
2025-10-12,5,7363.0,7325.0,0,8651.375014894535,7001.63996538777,6961.9614,7049.465760113394,7802.115874090962,8651.375014894535,6,8699.191147899392,7573.242645090886,7101.577184404053,7076.260374254784
2025-10-13,5,7299.0,6537.0,0,7711.283502046433,6533.3185963246215,6390.6753,6471.082309205835,7199.646029474648,7711.283502046433,0,7264.981131270105,6997.695048711569,6450.856437957581,6585.5779459338755
2025-10-14,5,7279.0,6507.0,0,6563.209183499902,6545.112010038356,6524.4067,6578.751199801086,6553.198303416145,6563.209183499902,1,6275.93576815384,6594.430660860309,6398.547167079556,6504.8779222234
2025-10-15,5,7258.0,6750.0,0,6896.029666351036,6682.093452052278,6614.2383,6770.726670388314,6835.880851785315,6896.029666351036,2,6102.752314078273,6670.800453391008,6630.854126680607,6678.920173401173
2025-10-16,5,7640.0,6822.0,0,6992.785028889168,6866.692241290956,6952.531,6951.176661370028,6981.337586701142,6992.785028889168,3,7060.196692678482,7307.179813026249,6745.220256813332,6867.20387697401
2025-10-17,5,7867.0,6926.0,0,7280.452947545765,7111.067964386666,7189.0806,7160.072363781638,7282.109368365476,7280.452947545765,4,7502.333126679693,7561.382464154772,7109.7125114016635,7215.312400835727
2025-10-18,5,8454.0,7265.0,0,7889.517952803455,7798.780617422,7779.939,7891.943030745788,7900.851248725451,7889.517952803455,5,8086.232585564538,8001.912825946782,7832.619882274966,7846.385322599835
2025-10-19,5,7329.0,7391.0,0,7282.568398212753,7276.811670486606,7197.218,7105.421119282677,7322.719727638898,7282.568398212753,6,7474.968835743213,7468.080450543102,7234.6721181087,7273.712562569881
2025-10-20,5,6662.0,7127.0,0,6786.716941426133,6576.669934640648,6754.9473,6629.244999728897,6748.067350814577,6786.716941426133,0,7209.234006217773,7158.08523213852,6703.903927912578,6782.816165926834
2025-10-21,5,7106.0,6594.0,0,6879.6449792884,6957.20354159228,6882.5874,6888.069210518794,6900.421103200814,6879.6449792884,1,7505.594497771816,7209.066285489762,6736.851205485263,6781.044828000097
2025-10-22,5,7095.0,6428.0,0,7048.877612339155,7086.446817116833,6922.866,6909.94794112808,7068.464294515914,7048.877612339155,2,7687.206053905034,7291.685759379084,6829.387816537151,6896.86500993331
2025-10-23,5,6697.0,6551.0,0,7062.460808971875,7217.123747972129,7173.943,6978.085139287092,7127.184433502422,7062.460808971875,3,7827.844091799988,7486.839091975962,6844.1903574152,7075.767863149202
2025-10-24,5,7163.0,6855.0,0,7594.715023545074,7259.6532623183875,7184.961,7105.159653535326,7375.061276866469,7594.715023545074,4,7892.484198126518,7677.798874865343,7139.390263689049,7174.081996112239
2025-10-25,5,7740.0,7090.0,0,8118.710682624471,7739.870409255159,7748.454,7687.013974556574,7958.578510660649,8118.710682624471,5,8444.304228976454,8175.839554617452,7846.289965249488,7850.446898480323
2025-10-26,5,7128.0,7869.0,0,7344.98258045401,7127.579519047872,7056.118,7126.789429342121,7303.805790711324,7344.98258045401,6,7912.319127367391,7685.73922074679,7195.621530546335,7039.2107925811615
2025-10-27,5,6818.0,6784.0,0,6912.77013458115,6775.22321345316,6732.5396,6689.099251144783,6905.134880114062,6912.77013458115,0,7205.9356593633875,7098.544900613382,6740.259723544461,6829.098705902122
2025-10-28,5,7071.0,6256.0,0,6537.100657901415,6529.129668926142,6716.393,6747.503464329366,6636.591522917352,6537.100657901415,1,6963.8256257147195,6756.327755972068,6802.482034981422,6782.305654841053
2025-10-01,6,8165.0,7437.0,1,7644.298041735936,7330.463636917927,7188.3,7223.762818626162,7903.438780921493,7736.078011354524,2,9096.936361518205,8268.106617033842,7463.121882128241,7379.557174726247
2025-10-02,6,8537.0,8012.0,1,8096.93716192953,7565.3314250568865,7111.0903,7318.03957885989,8001.51162301332,8149.977108076154,3,8010.932406851945,8645.59620526429,7674.8100784058915,7684.03213364766
2025-10-03,6,8428.0,7787.0,1,8263.030859497061,7536.668904167333,7244.843,7617.233913124669,8083.659774028617,8310.22083386143,4,7330.1023072389535,8714.637895342257,7826.532297207306,7825.375154460571
2025-10-04,6,7964.0,7679.0,1,8623.45336711845,7737.216396906881,7541.8765,7828.085436511976,8335.244215231314,8674.186575495323,5,7261.663239374696,8665.719131455262,8102.617809484541,8014.032692235969
2025-10-05,6,7425.0,7612.0,1,7723.687382913167,7398.437343324026,7321.177,7220.009143751706,7660.844362748096,7762.314267529294,6,5880.469887256999,7246.277138747109,6972.979569281537,7257.4037063553715
2025-10-06,6,6625.0,7318.0,1,7151.816943462956,6905.458116964162,7017.295,6687.59128213941,7047.645938926842,7170.5493159892585,0,6275.74953386037,6686.55357894814,5463.387975540237,6594.429016654982
2025-10-07,6,6786.0,5565.0,1,6728.253573807037,6960.9222782924,7115.438,6982.996625104995,7021.074172027536,6808.960089498882,1,4792.971699886366,5402.754724796861,5713.574616463356,7032.644530891478
2025-10-08,6,6012.0,5113.0,0,6868.836810238173,7145.689241693309,7041.863,7184.638438518728,7130.970974002989,6868.836810238173,2,7570.232927295397,7326.511616219529,6907.567210507076,7263.785756476405
2025-10-09,6,6156.0,5458.0,0,6815.5118034805255,6923.040123795163,7083.3833,6821.042430393083,6845.722630929061,6815.5118034805255,3,7415.867796757554,7536.11280619669,6572.107166913897,7049.671297002173
2025-10-10,6,6655.0,5671.0,0,7055.492533640446,7081.928088680412,7236.422,7056.955505853861,7003.52494297269,7055.492533640446,4,7425.850494474829,7680.605387140848,7062.861066940365,7211.087397117844
2025-10-11,6,7427.0,6528.0,0,7319.859866039089,7318.577126769168,7458.2075,7337.72360184436,7281.964268382614,7319.859866039089,5,7772.545069498866,7829.790894092167,7388.264156340028,7396.972965182781
2025-10-12,6,7363.0,7325.0,0,6999.923044723996,6767.048294648129,6959.997,6973.543281603959,7022.426918939403,6999.923044723996,6,7751.750031739673,7548.138925651817,7049.7248529440785,7105.405723234086
2025-10-13,6,7299.0,6537.0,0,6494.438040061984,6289.650594066206,6478.068,6366.9855689147735,6519.23538925519,6494.438040061984,0,7066.167008753955,7109.505696484463,6491.767383142948,6479.485587630985
2025-10-14,6,7279.0,6507.0,0,6622.196360726745,6144.6891321162775,6555.923,6543.783185243293,6640.220500758194,6622.196360726745,1,6463.6158027894835,6615.398437319766,6450.94970786462,6453.188368557688
2025-10-15,6,7258.0,6750.0,0,6923.003781484697,6653.601260333996,6812.3486,6538.010489226308,6927.324692696657,6923.003781484697,2,6433.203323618652,6719.975110628402,6691.621925330561,6652.521315580229
2025-10-16,6,7640.0,6822.0,0,7158.417032680198,6905.69546570449,7002.9097,6778.872209526102,7225.716481581308,7158.417032680198,3,7148.249237438897,7388.923527461211,6743.012940460382,6882.589220211177
2025-10-17,6,7867.0,6926.0,0,7431.348907213149,6901.068133820323,7208.752,6906.137873004835,7360.79867461073,7431.348907213149,4,7373.740311764919,7579.6136993786495,7139.75006013103,7199.797058088338
2025-10-18,6,8454.0,7265.0,0,7922.224741070108,7680.726997493689,7732.2256,7669.897071096534,7860.990455821176,7922.224741070108,5,8068.662720423083,8019.0778145524355,7830.591146689964,7823.954823805825
2025-10-19,6,7329.0,7391.0,0,7325.675272318193,7248.190704044635,7221.9517,7128.245949345508,7378.84306271064,7325.675272318193,6,7693.087302457079,7558.581685979545,7212.513335951222,7289.609337341078
2025-10-20,6,6662.0,7127.0,0,6985.559709507226,6599.658114028046,6628.9385,6606.354761766796,6853.053647958331,6985.559709507226,0,7003.218345748098,7168.557724600645,6686.997707222875,6791.796943021636
2025-10-21,6,7106.0,6594.0,0,6949.416550839441,6797.318792302947,6698.001,6832.7723354211485,6909.563459276415,6949.416550839441,1,7245.816721815402,7207.50528759725,6724.084776851411,6749.972573255055
2025-10-22,6,7095.0,6428.0,0,7067.284999095881,6747.949830402183,6805.611,6888.316403955078,7035.489630193314,7067.284999095881,2,7524.039038682786,7288.576625258323,6762.626218408223,6828.090352831771
2025-10-23,6,6697.0,6551.0,0,7132.690556600475,6963.542120955049,7013.914,7017.851037840475,7168.452354720469,7132.690556600475,3,7699.08999130203,7511.7109501284585,6858.139614772148,7018.6342096049075
2025-10-24,6,7163.0,6855.0,0,7372.142722279157,7123.985584967818,7282.0664,7068.554447484252,7360.785137926444,7372.142722279157,4,7712.289308193649,7638.458892784095,7119.608490676092,7230.67826016588
2025-10-25,6,7740.0,7090.0,0,7872.556207353727,7590.083542758535,7685.7227,7746.750035058389,7886.038812427786,7872.556207353727,5,8222.235571443556,8148.157150166396,7846.522420349941,7786.116877231429
2025-10-26,6,7128.0,7869.0,0,7305.827809002626,6981.497445463765,7108.352,7193.617915383214,7325.020706829603,7305.827809002626,6,7789.113714612391,7653.807910966212,7191.831571094626,7105.524943786212
2025-10-27,6,6818.0,6784.0,0,6872.917766891939,6656.836318018834,6628.0806,6762.124602819783,6834.557720436813,6872.917766891939,0,7425.64609771352,7274.38843337031,6694.309379107885,6807.2611930950825
2025-10-28,6,7071.0,6256.0,0,6717.9566509965525,6803.032075657806,6849.441,6961.8803689507495,6794.440680845244,6717.9566509965525,1,7782.408764001127,7142.114200754457,6799.723195395488,6807.990179350478
2025-10-01,7,8165.0,7437.0,1,7627.314674513249,7181.219403812997,6930.593,7395.21172062773,7972.421224501722,7594.95181717322,2,8556.976321880764,8156.596812234269,7620.482160185176,7591.975021330694
2025-10-02,7,8537.0,8012.0,1,7897.264689490803,7096.979986326415,6823.833,7552.180440059051,8076.745257208832,7868.805046469566,3,7512.928522602089,8320.887898694325,7827.678908514331,7760.270315714637
2025-10-03,7,8428.0,7787.0,1,7881.194993153735,7521.888571519588,6854.8916,7517.501811621912,8020.877728148375,7805.734941211716,4,7051.917722049614,8574.808683204115,7853.420884354996,7865.38000975177
2025-10-04,7,7964.0,7679.0,1,7882.283541843431,7707.51006728949,7269.2676,7527.450041150189,8157.314928086866,7818.040113777666,5,7833.027386131381,8623.823640685783,8033.535872777957,8023.342168957006
2025-10-05,7,7425.0,7612.0,1,7202.677836207309,6892.1948771874695,6924.1494,7309.024596810965,7603.267950491288,7201.931934232821,6,5841.273115965325,7142.1190878691705,7107.855710858215,7329.653918632612
2025-10-06,7,6625.0,7318.0,1,6719.01997315106,6167.6783401713055,6542.8926,6928.267703586342,7032.896272313864,6707.699495564937,0,5826.589363225464,6505.6038168336145,5585.041116661364,6815.124232283428
2025-10-07,7,6786.0,5565.0,1,6303.009453162722,6026.0502761292855,6669.9,6811.234512577156,6491.509933232058,6390.563861279452,1,4593.973324380768,5360.073419267917,5593.587051470351,6834.090158508609
2025-10-08,7,6012.0,5113.0,0,6339.940047915959,6874.582839681048,6619.6104,6950.867837535652,6607.704795337458,6339.940047915959,2,6107.012860276791,7075.686087448462,6898.324577783838,6828.594866372878
2025-10-09,7,6156.0,5458.0,0,6512.487472754946,6937.306666542954,6849.863,6884.002012630484,6689.196608157603,6512.487472754946,3,6249.660329583096,7328.224779684305,6706.535056851932,6976.228391985273
2025-10-10,7,6655.0,5671.0,0,6811.629971218333,6924.274954798809,6976.6606,7095.560026602386,6907.927704202063,6811.629971218333,4,6446.504910018121,7601.720781576691,7044.745032570896,7107.744365903193
2025-10-11,7,7427.0,6528.0,0,7045.436983711369,7206.634613495288,7439.1143,7351.465847348068,7101.359107643697,7045.436983711369,5,6568.743078899811,7764.24174346433,7380.046940439716,7465.097526454744
2025-10-12,7,7363.0,7325.0,0,6626.045686142356,6986.338770749835,6985.9346,7019.016006196059,6824.841423276231,6626.045686142356,6,6468.922573344446,7445.526489700046,7077.571503088447,7092.693283765559
2025-10-13,7,7299.0,6537.0,0,6103.535732174237,6354.837441157251,6335.854,6530.242591559582,6347.371961636379,6103.535732174237,0,5857.657714220089,7018.76543548126,6503.644223899245,6448.201274464724
2025-10-14,7,7279.0,6507.0,0,6445.128253456362,6672.414589566873,6190.154,6652.63405682232,6451.505421948498,6445.128253456362,1,5680.41241292769,6572.118407513401,6406.694453094782,6323.055230565301
2025-10-15,7,7258.0,6750.0,0,6570.38073053404,6160.185920355055,6365.2085,6633.553018718607,6512.3362483590245,6570.38073053404,2,5828.764304757786,6721.06988802007,6605.065038700842,6487.845224201349
2025-10-16,7,7640.0,6822.0,0,7031.190388128907,6365.6095765740765,6814.39,6874.03487728935,6973.3222842504265,7031.190388128907,3,7251.577050151134,7423.6651666125235,6767.066849673926,6977.0550412011835
2025-10-17,7,7867.0,6926.0,0,7389.419536835689,7235.004663149396,7103.476,7211.398205108198,7336.650155022847,7389.419536835689,4,7486.395551815226,7622.510595456835,7133.829215901072,7183.458973216328
2025-10-18,7,8454.0,7265.0,0,7777.795831092913,7584.251474645342,7707.5015,7686.297793997202,7786.625919270446,7777.795831092913,5,8152.079453170262,8040.180658691246,7842.794722094772,7817.930212413804
2025-10-19,7,7329.0,7391.0,0,7391.443209403917,7358.396012670771,6851.5703,7250.040625510369,7390.60676308999,7391.443209403917,6,7840.18098941881,7524.1048004979675,7268.75548415006,7233.154745133434
2025-10-20,7,6662.0,7127.0,0,6729.202942165167,6651.930745179915,6676.3647,6732.563997987624,6751.601231814762,6729.202942165167,0,7274.1251054314225,7161.1755247744395,6664.575936512017,6657.4336843037845
2025-10-21,7,7106.0,6594.0,0,6753.214221898573,6808.816485911748,6773.5615,6891.779423454007,6787.105551096686,6753.214221898573,1,7247.547990472307,7151.697548761897,6636.599078668699,6655.710135647714
2025-10-22,7,7095.0,6428.0,0,6797.463095662595,6698.353877076484,6808.889,6644.422504904158,6813.466891372965,6797.463095662595,2,7336.900495735881,7237.123310907741,6694.38748486972,6694.179748552252
2025-10-23,7,6697.0,6551.0,0,6947.205926458777,7064.759310240201,6939.846,6934.47720651495,7021.386859745219,6947.205926458777,3,7554.446142802164,7479.356884482392,6812.995285154708,6981.972348409315
2025-10-24,7,7163.0,6855.0,0,7109.366854003029,7265.054086056979,7165.9893,7063.286869309856,7219.617245974121,7109.366854003029,4,7747.470653285078,7654.196525374827,7092.452565141253,7184.608552827792
2025-10-25,7,7740.0,7090.0,0,7731.476617185038,7791.194427591779,7793.537,7653.809364580189,7760.857152240543,7731.476617185038,5,8297.815587650004,8118.312158710671,7803.813570128503,7784.565891129573
